prop_id,srch_id,category
54247,154528,0.36714426
49579,118211,0.5125848
18716,184485,0.41425353
25665,169947,0.4902131
3709,178714,0.3844757
12641,299209,0.36450148
101594,209511,0.58074206
16499,291953,0.35641956
61011,24862,0.35426825
73851,31852,0.25213903
71739,310363,0.66859293
40974,156649,0.39293694
84413,34499,0.4035754
107744,245454,0.40616515
2771,120254,0.50383323
73307,224603,0.3846052
97982,295226,0.37928945
25168,61696,0.4053126
75778,323017,0.38367885
82620,241325,0.41969052
119207,62251,0.4139119
94837,136165,0.2598191
39789,73861,0.54235613
22859,133041,0.5785668
7349,64637,0.5670777
140264,327949,0.50713813
48364,138027,0.44864973
93502,15046,0.2982543
9545,308361,0.1502518
69092,191986,0.4532439
28333,1272,0.5176199
98488,121260,0.62224025
114557,141297,0.5189659
134833,274419,0.45808464
8898,226219,0.4596607
12651,324424,0.5217761
98730,44291,0.5487609
133848,176833,0.29745668
44375,218606,0.45073026
67617,36604,0.40371904
79490,84911,0.54745924
128682,314652,0.29153156
128154,136320,0.31973052
14808,169074,0.57671124
36010,302065,0.32261378
78400,24411,0.42867643
39152,138194,0.3544127
62740,324843,0.39165232
104634,20427,0.5112983
38758,1716,0.28376877
85576,251615,0.41588905
102234,9947,0.4409677
116859,224325,0.42176193
98769,65252,0.33353174
130594,293360,0.35404792
59809,212489,0.11430806
130154,103860,0.6553416
27002,168220,0.40432924
47912,281482,0.45906317
41088,166598,0.49672398
61594,280860,0.41069078
19233,145390,0.43744025
99430,250510,0.44455826
125611,66273,0.29851606
40491,31476,0.45616454
121115,126975,0.47527388
138628,239089,0.51874036
127495,268833,0.44356185
78360,72403,0.46661025
22013,98741,0.7419414
64274,71566,0.5162442
22300,123628,0.452463
80869,278851,0.4681493
140761,308309,0.3695632
35193,97201,0.6330875
40441,117420,0.37852073
51371,311808,0.46889132
80400,44532,0.42514983
71135,24749,0.4811586
69649,69207,0.270154
102529,180960,0.518881
69923,67920,0.7006863
75955,128240,0.17715606
4304,127497,0.43651897
109958,45086,0.45325634
76167,148081,0.53253484
37581,3253,0.087530196
27867,285518,0.30361453
68420,6980,0.3835334
52330,231731,0.5308179
34942,265853,0.58815426
108827,199291,0.32464114
106919,122728,0.49035805
28444,288098,0.45128596
62823,109480,0.3205371
9987,191427,0.5333591
63604,212625,0.004694909
9434,79513,0.13794443
34677,122662,0.38202858
27302,106425,0.17995757
110202,241445,0.36846107
89672,22746,0.45694792
2330,296236,0.6834044
120968,318214,0.2768138
45242,161236,0.52899575
139893,331478,0.16539162
29856,159060,0.6664147
59204,267029,0.38445568
41740,278665,0.42721197
42202,163598,0.3864774
7997,115385,0.17223248
70684,202649,0.6555273
20659,145921,0.49808806
132577,104951,0.48072755
60207,252592,0.3927137
8139,56918,0.25746042
127959,57173,0.2865959
115544,172943,0.40263048
20015,302193,0.42685965
41279,92766,0.41863537
100547,155228,0.39994192
126893,271018,0.5300499
75291,154532,0.30346745
125409,172854,0.6329317
755,240358,0.5301092
10214,86503,0.44709653
60725,265809,0.5796834
96916,184674,0.5260361
78574,147936,0.40514722
4867,93353,0.31832632
28726,212163,0.3626464
73871,225037,0.14424866
40184,324662,0.34654862
48797,28815,0.14763305
44060,152904,0.33090204
116176,8941,0.5756217
26739,200507,0.41776076
80605,173717,0.48082992
132998,208745,0.5360333
22434,137569,0.6231309
127548,7354,0.5359853
42225,76582,0.5444855
119306,250197,0.32575858
19210,59711,0.38843143
94554,223759,0.2496998
11147,131473,0.18645471
46569,183109,0.25905102
70221,197305,0.5121293
38947,4887,0.44743228
90730,99656,0.5903064
23436,198643,0.6289171
45731,54235,0.59796715
112479,299604,0.24669796
136787,317315,0.30621815
85116,174409,0.47788882
45365,319420,0.060967386
95215,278807,0.41344318
32363,255245,0.62483203
98784,319182,0.48300517
44045,61623,0.47334298
115123,118195,0.26462364
135096,272630,0.36032578
113035,127645,0.36630803
131892,181818,0.35223955
90015,134428,0.5828612
70591,87611,0.46346647
136880,122821,0.5085176
6435,244318,0.48747674
34009,328861,0.4639454
45851,286478,0.4582548
65623,51869,0.4079646
140640,310521,0.51737845
134845,186031,0.31270298
31286,234892,0.5891441
61427,204011,0.26310632
64446,85557,0.2527302
60962,274801,0.50353336
26143,112024,0.22348318
31573,37472,0.42140338
76830,18408,0.3003102
96442,109553,0.11037433
7880,304604,0.50621986
90238,201141,0.5503665
88553,24623,0.5036724
106660,155873,0.30186272
125378,31476,0.45773587
9214,90242,0.08466089
19748,110830,0.17112789
18420,34642,0.42103451
21433,218666,0.61414546
107235,13224,0.40813938
24079,292208,0.27518332
118188,328713,0.5541714
101241,104129,0.31729883
89300,301520,0.44105428
20494,181866,0.5016757
21198,227812,0.44703308
1294,315048,0.52101624
128724,201589,0.3323441
59276,42028,0.5946518
125898,177762,0.56929815
138259,65179,0.11259633
116077,68214,0.16960132
11473,298767,0.38507846
121588,107150,0.51374197
25764,205712,0.43057954
91330,233403,0.52677095
137937,30867,0.61881316
10805,97785,0.40013844
109346,77434,0.7130158
40199,120780,0.5852382
90017,226986,0.37553057
57802,284646,0.06838244
139044,28758,0.50147945
82078,211380,0.40727264
78685,212593,0.5078431
63848,113448,0.3170697
41573,191309,0.48554724
19898,26680,0.42741606
92908,89511,0.38321716
98719,258553,0.43432516
98259,256060,0.21763897
55035,28990,0.19446585
104156,173193,0.51392967
98577,316231,0.53562355
97878,176623,0.46861047
61720,83468,0.3746289
59098,24574,0.43244922
105062,31739,0.4491718
118722,306546,0.67781055
65671,165779,0.517462
41368,89860,0.49372843
18569,240735,0.5057452
137289,190049,0.38386494
133042,99875,0.655983
133425,83283,0.44664472
29626,30755,0.5848799
78838,50997,0.25685722
27645,101346,0.020204186
34031,209932,0.6107138
12518,243994,0.44907543
72262,4528,0.45400637
126798,249603,0.1695036
88613,190420,0.0667668
139917,29998,0.50622386
112246,26573,0.5643177
138040,267111,0.43952087
131880,101136,0.2566979
70750,202428,0.379609
68317,318361,0.37312734
104293,327520,0.48733515
19157,18579,0.33068514
88644,15600,0.40476453
100892,95937,0.46249044
92526,265292,0.45218226
21281,59301,0.4168886
61553,89944,0.25683445
101164,203849,0.25591162
24092,214390,0.47432378
959,176199,0.14161682
99735,41762,0.33687484
5407,171440,0.35672536
25779,63602,0.3659852
83507,220436,0.10086614
6254,316480,0.43930203
126818,326249,0.6311133
117971,64127,0.31205446
20633,231500,0.476653
102345,223405,0.36934924
63443,12056,0.42522427
5739,163391,0.45513135
60240,293791,0.50348485
58508,186028,0.61582434
134288,92032,0.49800912
15650,189256,0.36247075
73661,91418,0.1672189
78725,15103,0.44878736
43263,328613,0.4657755
63852,4047,0.41022676
67428,92185,0.44842565
87652,20606,0.5155339
59645,69870,0.58316433
100874,159314,0.43646055
24440,223103,0.54098165
8791,6784,0.43801945
120872,231020,0.09966904
59374,152073,0.40138346
39470,179288,0.4857679
37818,164570,0.31913936
57268,246136,0.4144332
80863,138964,0.5318342
28078,209284,0.55824226
105675,260414,0.4883052
95848,293914,0.046705514
45705,164329,0.49728975
91102,113932,0.46526137
91464,304132,0.46250132
137991,251076,0.26817453
43222,306304,0.5059603
32798,130789,0.29998553
22180,247101,0.6756538
114648,122577,0.35025698
91734,9295,0.3688984
89688,71353,0.523035
15941,314006,0.47570595
114420,263951,0.36352462
47595,117266,0.5662283
69638,292040,0.28202176
121675,82788,0.23208037
131718,309760,0.66924864
140687,300028,0.26226985
108570,191195,0.47125348
77964,208573,0.45245796
93734,283986,0.28326792
99147,175356,0.7009417
111416,83964,0.48197043
114204,252840,0.3573624
105031,96566,0.63489383
66608,139983,0.31276774
93872,17027,0.42037958
33201,258211,0.5269214
106018,262988,0.52487034
11244,307370,0.46884853
85333,174615,0.5470328
129565,220560,0.49664906
51178,160034,0.42208248
132592,325503,0.43330818
13580,186790,0.49088016
115970,108948,0.10799384
55300,150338,0.6530685
134421,272888,0.4676685
98470,100194,0.54195106
106672,149487,0.35672742
113768,293712,0.5640915
67084,269346,0.5824065
51,160454,0.50446624
20692,9638,0.29636174
80009,209987,0.4957883
131697,48743,0.39814347
85141,298288,0.3137231
71658,698,0.3874322
88377,192513,0.5124738
11331,53074,0.23195702
14466,253964,0.37509567
92799,268092,0.35703424
74211,53467,0.55386883
53246,212737,0.52102244
55945,307378,0.07775006
59657,190370,0.32636827
4988,127590,0.42704287
125311,327674,0.46244878
41573,169,0.45282245
80045,322083,0.49242267
39526,81660,0.4236539
32740,2631,0.47643778
2916,330968,0.052742124
30451,250036,0.4715619
112817,97227,0.5003108
103092,279751,0.06491473
87788,181070,0.0793204
76302,158696,0.50951606
11519,311845,0.49764737
3704,12606,0.4427879
35502,311910,0.40736246
12231,119635,0.2904551
4570,298765,0.5498607
135774,65438,0.3182875
73320,318680,0.09458068
83145,141922,0.46989962
99889,291285,0.40458703
123948,161299,0.2912149
90472,155673,0.30979645
105804,302325,0.47163296
110642,209356,0.46780255
17159,168387,0.5090043
43555,84479,0.13443762
5380,305075,0.3661772
125053,256155,0.39119083
80800,156405,0.44679818
52111,89335,0.58607435
14260,167454,0.24039984
39764,266876,0.42978418
39561,329278,0.42531592
85204,170683,0.34729922
41278,41106,0.35143918
73476,266397,0.26032153
35115,105692,0.6791127
118928,230132,0.46633634
8909,77410,0.41253588
104364,70320,0.34783724
139428,24656,0.47461027
46899,310967,0.48246053
26357,45086,0.45103204
1833,53533,0.5669458
12325,181417,0.54400873
138282,327305,0.26409936
125337,233376,0.2840081
81571,74591,0.5034028
99711,93811,0.46236575
35158,71015,0.36072776
74461,219683,0.4585369
117062,1310,0.29781383
118822,163788,0.33991957
55669,37504,0.39252478
130658,310541,0.42039913
32880,243095,0.15300867
50016,160791,0.012691319
33553,12754,0.4934449
77247,142001,0.3980053
60003,56043,0.47698608
82210,324546,0.4012773
57109,329817,0.08839038
120220,21068,0.5156946
16029,47802,0.41627374
50016,88470,0.47425628
42000,136701,0.47468624
92653,264336,0.5747086
52234,16436,0.09659237
105779,79937,0.46479154
2194,201899,0.47632727
10841,100020,0.508544
44684,225213,0.59980404
132469,93571,0.54455054
22308,275902,0.38940635
101252,223536,0.101596296
35386,88608,0.18423003
31149,305484,0.62838805
107126,284323,0.3031038
3005,28178,0.4460055
139133,169608,0.10708615
52829,152080,0.14980778
94897,239738,0.4679545
32948,99746,0.37952024
127924,315710,0.41705447
18287,105281,0.4870476
123835,93142,0.40786958
9987,87024,0.51012766
140484,264755,0.5763713
57125,92032,0.38516623
75576,118655,0.29348144
75353,163365,0.3521432
96565,50974,0.27633327
123596,226054,0.46707538
93378,285623,0.32985556
63916,100201,0.08639118
47556,85976,0.4196407
15281,72093,0.57358927
49905,263627,0.24618044
108213,140069,0.41141626
30304,257258,0.38148248
10107,321685,0.25527
116942,171349,0.42412654
78621,57262,0.4504247
21386,189489,0.32396215
69558,165299,0.61100245
58733,292674,0.30995712
126011,85588,0.431372
51760,63498,0.5269238
128048,72546,0.7021118
62726,197172,0.6733265
88634,99948,0.28405374
118881,243270,0.22099176
40600,220632,0.3750103
82665,122176,0.28987497
19585,164823,0.42621988
109160,166547,0.3875593
44484,241149,0.44816285
59780,314181,0.15959296
27142,84979,0.44881955
55925,63334,0.27459815
134877,316053,0.14842299
123948,259508,0.4101707
101317,99361,0.22246316
65602,43557,0.55927926
122761,308894,0.24855685
95628,303643,0.3127929
71636,322499,0.19573233
94632,251533,0.40106022
73361,41181,0.5471565
31150,94064,0.5384389
63934,310645,0.5242135
39131,247541,0.34628302
12015,157198,0.56446594
50638,15173,0.09332296
39442,301087,0.49799612
36441,261208,0.4525478
63105,25004,0.5399077
114825,48424,0.41102958
81780,30793,0.6455656
12345,101363,0.34788728
21084,252060,0.37718982
72900,14247,0.42496198
3064,207641,0.41829985
138962,172226,0.5042426
24978,316111,0.21226704
89808,95830,0.3830269
125792,196776,0.5272575
79737,2452,0.27301103
122427,187983,0.44530562
71987,54428,0.42749113
73134,176402,0.016890734
101111,81490,0.44400337
95519,128838,0.4446521
109576,144501,0.27778378
41278,98844,0.5154775
93819,238119,0.5703373
40479,301064,0.2465533
15808,190906,0.48258844
38419,76948,0.3526575
110565,205065,0.46451005
87788,53791,0.31773627
76587,289239,0.68074393
2800,47666,0.51446253
56163,281851,0.37318367
28818,57700,0.29336703
123667,207756,0.24671933
108094,149029,0.20204607
103353,81935,0.47540075
49295,248553,0.5223489
16899,72903,0.54437256
68729,58201,0.0773896
60333,278227,0.17908916
4398,8723,0.3607854
21398,195719,0.53564143
86858,316244,0.39423564
19653,151839,0.18762922
78500,225844,0.61430055
23212,329364,0.44708914
56562,161169,0.41958869
62284,75258,0.09653762
75795,54102,0.36168313
36822,71293,0.26589012
38537,177210,0.39928102
13293,216016,0.22153759
40978,104204,0.43761584
80046,152528,0.44157416
64513,94278,0.39437634
103935,134744,0.43577337
54071,105526,0.44402295
96513,77667,0.22194013
23072,193228,0.31488955
81963,287038,0.43928066
42226,96243,0.11181679
68420,316916,0.59258246
83870,270735,0.3846573
21731,220849,0.37257075
47877,83740,0.44021228
66528,58860,0.28213298
4829,175882,0.42430913
5909,296966,0.34430984
38835,44927,0.36576247
36952,189192,0.3236472
135082,94139,0.53826815
46666,12800,0.467925
111368,226185,0.29579094
56367,12159,0.48835933
10583,242954,0.2571896
98719,305542,0.26966977
124046,126659,0.18993485
57978,316722,0.44112605
47047,71720,0.39010316
116206,256157,0.16593587
34782,59966,0.22089663
89396,247589,0.34401166
108320,79073,0.3575173
84469,158731,0.0019106269
114663,50145,0.41457346
162,18369,0.77361166
73948,5592,0.59838486
95182,24884,0.599783
104679,229092,0.5155198
104956,110258,0.50138766
45731,226415,0.71642196
73560,258682,0.55377173
60772,92881,0.41564482
32358,210320,0.5736991
115874,262405,0.38043267
15115,148393,0.5010225
80516,219612,0.3901472
131379,238389,0.29563844
128660,79716,0.40655097
56965,27186,0.44867066
22285,36717,0.46757513
76443,331795,0.33835122
42547,197562,0.3819932
86189,250570,0.5341433
102344,124254,0.3403275
62328,308251,0.43494782
69837,171129,0.18465695
89667,294632,0.26476485
123201,204912,0.48360562
109446,164165,0.13926601
13600,204165,0.4361671
61745,133513,0.4519099
108279,157237,0.0333727
11112,320420,0.6824939
71069,18608,0.1870659
110320,219934,0.36866897
57600,185296,0.4234869
53341,256831,0.6153293
112073,142704,0.17192361
40974,109057,0.38294393
4700,40382,0.17026106
122621,21656,0.38694316
138371,233263,0.51934475
13134,156222,0.08750683
49803,300961,0.38530746
94313,77292,0.481894
8150,208229,0.5610319
115319,57966,0.32392228
62894,188906,0.4437223
128261,101672,0.4457601
81460,138683,0.5165347
113806,17914,0.5141803
72459,83825,0.33205116
83634,229009,0.5727231
109804,111766,0.52856916
106019,104177,0.4285879
54795,258114,0.4972695
63494,192731,0.3063793
99063,10914,0.4292435
25653,182313,0.658337
59781,25669,0.6255757
42998,153440,0.2958169
118614,266987,0.45817608
24545,85758,0.28053838
89796,327639,0.16972184
2922,293230,0.1648787
127850,267047,0.39437312
75573,184433,0.5150531
116424,284605,0.55177706
39614,107073,0.38394433
29643,93813,0.48246932
56691,63038,0.26155484
51133,222760,0.57869506
34020,261092,0.41299397
2957,128534,0.07277742
48530,153827,0.43859392
57114,219822,0.35580283
68936,212958,0.42671397
43709,281386,0.48938134
36569,104715,0.42525625
106275,268587,0.5963343
40279,101569,0.52156144
67250,256080,0.49387252
108589,34257,0.3975755
46691,104570,0.44216168
78578,108079,0.47749293
33326,33171,0.47066367
103209,145076,0.4477285
22297,272871,0.3111898
76288,180047,0.36676076
57568,205090,0.34953654
13443,175066,0.4291782
3314,319145,0.53658146
25599,286205,0.5062399
76084,27175,0.12270993
69031,61444,0.1971586
65581,285691,0.6915306
90204,177898,0.5237287
94465,290271,0.25800025
84271,113748,0.37713137
96728,200867,0.3494123
125992,196319,0.479704
89678,141167,0.4258508
16499,187033,0.427858
107596,272394,0.475069
16589,41635,0.3545872
62152,323020,0.39008084
94261,64132,0.41463792
86639,253616,0.50247663
126620,286248,0.22997823
79958,101077,0.31728995
26712,7701,0.41596946
120758,141059,0.573492
132229,220884,0.34878743
94751,52173,0.37784612
97590,12329,0.41319728
12495,134645,0.46637005
130706,20518,0.2586557
20772,312278,0.43431056
121275,65940,0.15943861
111537,9808,0.70506537
71558,79713,0.41541517
73620,271128,0.43700564
114353,129151,0.4172101
44857,27500,0.54140675
95300,70800,0.4877572
45966,138676,0.39735186
40871,168012,0.20079482
133324,274005,0.1460394
44020,69872,0.76262677
139492,221404,0.453682
112311,5904,0.3566302
23751,293265,0.53536254
109534,160607,0.37217206
29324,176569,0.18093416
16687,265067,0.5019609
96338,154171,0.70945793
68795,121812,0.094228774
131978,238575,0.28722247
91482,146289,0.20280969
93726,21579,0.3989374
15390,218475,0.16689196
93045,165909,0.52949923
133509,14454,0.5181508
46501,164013,0.45782307
5159,90300,0.56121695
96554,178966,0.47934145
42087,224216,0.47687435
52933,133721,0.39815947
77465,207461,0.4315402
136025,59402,0.5324743
97416,190373,0.29765773
118112,64114,0.4023876
128672,318102,0.67763305
31730,38122,0.51521975
120539,310142,0.18296656
43535,231247,0.25975564
64863,330445,0.3793465
53889,251603,0.40228617
134200,302078,0.73818225
64949,196372,0.43194887
82892,192487,0.12528265
93129,299463,0.4992912
82910,81491,0.4746518
120825,308108,0.37910318
134909,233423,0.37661165
119368,278047,0.13260484
95512,46550,0.3890979
78497,15725,0.42097712
83465,101699,0.40630025
11522,174561,0.2863292
90770,293424,0.42522418
60949,295225,0.34917504
15716,265281,0.43817082
76384,140643,0.4236763
140809,280985,0.33905992
22160,87089,0.42839846
9545,42997,0.3967479
121696,305599,0.57157683
6422,9254,0.5406906
7861,257519,0.565191
96926,29698,0.46122512
136159,272802,0.7078279
68308,27826,0.45769244
137359,103438,0.5527925
44923,275510,0.59638464
67545,296497,0.41218564
65855,54110,0.05318451
39442,84695,0.521873
41366,160051,0.49642053
94586,86111,0.42233375
50408,319685,0.5585869
78618,164735,0.5007185
45188,46629,0.104489
24437,110598,0.33986992
25016,143087,0.706437
48625,259058,0.3601141
134971,119576,0.29303917
124778,121692,0.3919805
72987,272525,0.08078459
98259,287555,0.5062443
116747,34360,0.3716253
38,159220,0.44587606
35223,208194,0.44176313
122869,134696,0.39572084
7812,15073,0.46870455
108069,222667,0.40277603
86447,287603,0.1914432
43723,243986,0.24022397
57125,41224,0.4677953
101392,326772,0.77878565
70683,158899,0.41977254
66697,31493,0.56843776
36099,81284,0.36570853
140723,50207,0.51342905
77795,261161,0.46297252
32848,6845,0.3255327
69327,129701,0.5490531
34241,326187,0.45407844
135423,4129,0.29095364
71220,206016,0.35707605
54116,153351,0.40480107
10136,134849,0.40685573
89410,35664,0.394781
48504,124556,0.45575303
48366,7365,0.38001707
118153,214544,0.4568346
87127,77052,0.39536488
63894,138235,0.48141292
101653,284337,0.49333313
99931,291996,0.44607633
80638,178029,0.5750551
137139,32100,0.7388971
137095,250868,0.43312362
66964,186750,0.06529504
67491,33915,0.77968895
789,7344,0.19846052
62131,73701,0.30699325
74086,295741,0.20470232
68364,305374,0.35309052
126657,201234,0.22772172
125881,153576,0.38977027
101103,69213,0.04515198
63632,108720,0.659922
6031,56071,0.42237276
118661,332134,0.4582959
88081,220468,0.3798461
120763,97213,0.32317287
114847,8246,0.29530978
110879,61715,0.4280811
52819,189724,0.26843905
34450,144805,0.4825204
23268,171793,0.421282
11524,109498,0.25933862
55053,169324,0.415151
83343,137433,0.54237974
35223,38807,0.40030217
83979,195826,0.46780062
4256,89667,0.33501443
23720,57626,0.34460086
25980,187003,0.23715153
15869,38683,0.19443378
41326,263991,0.40380126
5439,213877,0.43210974
13508,10822,0.4349749
47836,128802,0.28058636
115622,216210,0.43021628
31962,260632,0.4627
12169,116737,0.41230538
133504,109384,0.5497021
23254,210840,0.21049944
57952,57676,0.34776536
139165,266517,0.4083286
107606,238044,0.45375043
100149,232485,0.5560013
115286,295365,0.5077316
58005,269540,0.49026304
80493,167205,0.42671102
55701,231810,0.29048938
36904,126075,0.25939268
137359,145684,0.37017983
63374,240789,0.4644784
65460,200087,0.5370728
119322,74475,0.4789497
78276,169827,9.4771385e-06
72189,183797,0.45080587
8409,89070,0.32810283
73077,199661,0.15739492
5961,129864,0.26841146
33439,49021,0.28178358
3628,229985,0.5847445
85708,99605,0.6441431
48647,103009,0.13411051
70803,105245,0.37635785
57469,73449,0.364016
30325,322819,0.37534773
66430,110727,0.61781895
81879,318781,0.30440974
114932,92936,0.64336574
8241,299553,0.598092
3583,257553,0.4730657
99125,184296,0.13132694
121049,241074,0.3836487
20817,199152,0.3929199
81862,321918,0.3060844
78497,283606,0.4387856
12587,104628,0.43689197
77074,265976,0.77463794
3711,1608,0.6004368
41560,224392,0.3038173
5138,240925,0.40459102
49502,294993,0.032934606
133311,251259,0.4293774
59781,4962,0.3903939
139866,193296,0.5323989
110940,274010,0.16427785
112828,290248,0.41523513
42875,46820,0.4895766
108651,223965,0.42679787
122757,68751,0.48756152
68002,119359,0.7241521
102466,132424,0.43231025
46743,173482,0.5169744
29163,13936,0.5064675
13120,44771,0.39097807
8650,28540,0.31013927
8962,302728,0.3989227
138313,75871,0.2393603
110636,289988,0.47529954
71438,235264,0.12963706
119631,157522,0.43542972
128036,174091,0.41688922
20592,122377,0.3710724
60880,79401,0.59248465
140566,30650,0.08398157
128587,24948,0.43148574
122871,207060,0.41528437
94381,271737,0.44400412
96715,252674,0.428223
136259,317304,0.35367686
35010,73803,0.40759936
117463,103363,0.4895735
86928,25852,0.53527343
69607,221701,0.4422132
3632,121256,0.40604976
135332,201891,0.13558894
44960,236071,0.37246156
20587,1147,0.3515179
63064,215490,0.36120272
73855,188585,0.47214127
126462,295709,0.43379557
