prop_id,srch_id,category
89688,71353,0.41034615
56367,12159,0.40993407
1162,7859,0.40820968
9987,87024,0.40743852
110565,205065,0.40686014
138282,327305,0.40529504
50284,132661,0.40490952
122427,187983,0.40467358
91330,233403,0.403602
59780,314181,0.40355507
127495,268833,0.40304536
26712,7701,0.40279195
109534,160607,0.40276664
132998,208745,0.40267769
112817,97227,0.40264773
107973,226462,0.40247634
72987,272525,0.4024387
17159,168387,0.40223718
58005,269540,0.4019401
106919,122728,0.40163228
40441,117420,0.40138116
111368,226185,0.4012219
22308,275902,0.4007967
15716,265281,0.4004572
8241,299553,0.39997354
13443,175066,0.399211
117218,179100,0.39879423
5847,327244,0.39846507
10841,100020,0.39801043
72189,183797,0.3976102
130349,209264,0.3971601
15115,148393,0.3964782
70750,202428,0.39478368
65623,51869,0.3946786
114648,122577,0.3943933
119306,250197,0.3941468
47877,83740,0.3938343
107235,13224,0.39354637
28908,18818,0.39330098
97416,190373,0.39321083
96338,154171,0.39302376
16899,72903,0.39270452
12345,101363,0.39236477
138962,172226,0.39160967
41066,74816,0.3913892
31730,38122,0.39120877
116424,284605,0.39119235
43535,231247,0.3911203
88377,192513,0.3910735
76302,158696,0.39069894
108213,140069,0.3904692
72262,4528,0.39037684
114825,48424,0.3901859
89202,22428,0.38997778
96916,184674,0.38886005
42171,39360,0.3885184
22300,123628,0.38851678
91464,304132,0.38789153
82665,122176,0.38772917
81571,74591,0.38742605
29856,159060,0.38684055
20772,312278,0.38628608
93819,238119,0.3860996
104956,110258,0.38551414
20587,1147,0.3851587
39764,266876,0.3851545
137359,103438,0.38441807
59645,69870,0.3838426
47912,281482,0.3834894
35158,71015,0.38300654
134421,272888,0.38291028
118188,328713,0.38262314
57125,92032,0.38262284
40974,156649,0.3825135
81460,138683,0.3823694
19157,18579,0.38212502
89672,22746,0.38207066
39442,84695,0.38198155
98577,316231,0.38156775
40600,220632,0.38135928
136159,272802,0.38120362
104259,32740,0.38119385
55945,307378,0.3811559
84469,158731,0.3809501
21731,220849,0.38037816
80045,322083,0.38015667
36952,189192,0.37992325
42226,96243,0.37980127
128672,318102,0.37904686
139428,24656,0.3787192
88553,24623,0.3786564
62726,197172,0.3781705
65602,43557,0.37798542
76084,27175,0.3774747
41573,191309,0.37693444
47836,128802,0.37568662
6254,316480,0.3754712
121049,241074,0.37524256
28078,209284,0.37390262
56965,27186,0.37375373
23751,293265,0.37308213
11524,109498,0.3730688
38161,181111,0.37297076
95628,303643,0.37245703
40974,109057,0.3724492
118822,163788,0.37196797
20817,199152,0.3719198
27302,106425,0.37115514
78276,169827,0.3704641
115319,57966,0.37017852
71558,79713,0.37013167
80009,209987,0.37010887
111537,9808,0.36923885
7349,64637,0.36914226
60240,293791,0.36818326
51,160454,0.3679873
83343,137433,0.3678575
73361,41181,0.3674819
115286,295365,0.367079
78618,164735,0.3667597
134288,92032,0.3638932
35936,224931,0.36360925
48407,84436,0.36325932
118188,241937,0.36294997
132229,220884,0.36259833
67250,256080,0.36231852
11244,307370,0.36212936
36010,302065,0.3620319
60207,252592,0.3616409
37171,195,0.3616257
20692,9638,0.36153376
121696,305599,0.36140734
126798,249603,0.3604953
45966,138676,0.3602676
96728,200867,0.3598564
162,18369,0.3593103
87326,30610,0.35885507
46899,310967,0.35883906
51760,63498,0.35873923
44857,27500,0.35836524
93726,21579,0.35813913
94751,52173,0.3577494
100892,95937,0.35706684
125881,153576,0.3563728
20015,302193,0.35617185
110320,219934,0.35584822
98769,65252,0.35577947
71039,319792,0.35353658
93378,285623,0.353497
3711,1608,0.35326284
67491,33915,0.35325995
36569,104715,0.35292864
97590,12329,0.35230383
119049,199972,0.352071
22160,87089,0.35198882
39614,107073,0.3516451
23254,210840,0.3511806
67084,269346,0.35086477
5159,90300,0.3508557
108589,34257,0.3506679
121115,126975,0.3505275
4570,298765,0.3502853
28333,1272,0.34907937
48797,28815,0.34873807
106018,262988,0.3484202
38419,76948,0.3480656
70803,105245,0.3478785
38758,1716,0.34742907
44684,225213,0.3471676
122761,308894,0.34686756
21198,26378,0.34641263
70221,197305,0.346273
34450,144805,0.34578204
76288,180047,0.34554842
9214,90242,0.3450698
116747,16913,0.3450513
41560,224392,0.34483975
40978,104204,0.3447335
66697,31493,0.34462342
136025,59402,0.344563
22180,247101,0.34413278
39131,247541,0.3439719
52330,231731,0.3427228
39004,17074,0.3424866
3314,319145,0.34241077
61011,24862,0.34167537
1833,53533,0.34158835
63848,113448,0.34097627
12495,134645,0.34043786
63105,25004,0.3404295
73560,258682,0.33964443
94837,136165,0.33961245
21386,189489,0.33947837
78685,212593,0.33941635
68420,316916,0.33810377
78400,24411,0.33786044
40871,168012,0.33761203
25665,169947,0.3372627
101096,107,0.3370827
53246,212737,0.33636212
74048,136624,0.33545372
22297,272871,0.33514717
27002,168220,0.33506456
85116,174409,0.3343456
51178,160034,0.33357224
20659,145921,0.33327127
71739,310363,0.33169708
36822,71293,0.33086085
28818,57700,0.33050758
104293,327520,0.33030334
16589,41635,0.33027962
125898,177762,0.33023843
114353,129151,0.33020902
118928,230132,0.32882535
37798,128613,0.32855976
24978,316111,0.32842565
69638,292040,0.32713047
98470,100194,0.32642448
137289,190049,0.32584938
138628,239089,0.32494846
39789,73861,0.32400358
85576,251615,0.32272252
125053,256155,0.32252738
133451,320101,0.3208286
11519,311845,0.31885368
59809,212489,0.31871167
80516,219612,0.3176082
140761,308309,0.31741002
112479,299604,0.31666383
78574,147936,0.31652173
61745,133513,0.31636554
103862,100739,0.31596008
41573,169,0.31526372
5407,171440,0.31388107
27867,285518,0.3135192
46666,12800,0.31309143
18569,240735,0.31258813
115123,118195,0.31230363
65460,200087,0.31179327
5380,305075,0.3114677
98107,130141,0.31140125
32740,2631,0.3113948
138313,75871,0.31094623
127924,315710,0.31067926
115874,262405,0.31052896
91734,9295,0.3098296
140809,280985,0.30935404
33201,258211,0.30925047
79490,84911,0.30924833
128724,201589,0.3091304
106672,149487,0.30911756
48625,259058,0.30864674
60003,56043,0.3082941
72900,14247,0.3082301
77074,265976,0.30781186
45705,164329,0.30727476
13992,8409,0.30710033
75573,184433,0.30671817
109958,45086,0.3055363
72459,83825,0.30506867
83634,229009,0.30505982
139165,266517,0.30488122
104679,229092,0.3042881
29163,13936,0.30421317
36952,199537,0.3022309
26357,45086,0.3012262
32848,6845,0.3010306
135774,65438,0.3010177
22859,133041,0.29864547
13293,216016,0.2980789
83465,101699,0.29600635
120758,141059,0.29454538
38835,44927,0.29391676
117062,1310,0.2934117
108570,191195,0.29336143
127850,267047,0.29313844
130706,20518,0.2928859
12015,157198,0.29276785
44045,61623,0.292084
113035,176261,0.29195955
43222,306304,0.2915129
73320,318680,0.2908365
109160,166547,0.2906772
71636,322499,0.28933817
60333,278227,0.2891816
2330,296236,0.2887775
41740,278665,0.2886711
132122,5269,0.28848308
49295,248553,0.288459
102529,180960,0.28807443
94632,251533,0.2879474
62131,73701,0.2871945
21198,227812,0.2861998
99125,184296,0.28610685
114663,50145,0.28563312
12325,181417,0.28549275
20592,122377,0.28489414
133311,251259,0.2848136
118153,214544,0.28477797
31135,136990,0.283613
136259,317304,0.28234786
7997,115385,0.2818518
132592,325503,0.28162172
40199,120780,0.28130803
94381,271737,0.28127652
30304,257258,0.28087074
60772,92881,0.27927184
83145,141922,0.2787535
83507,220436,0.2777548
45242,161236,0.27766046
30325,322819,0.27652454
31150,94064,0.27627465
35479,300879,0.2761645
101392,326772,0.27459136
59657,190370,0.27453652
15808,190906,0.2742442
39561,329278,0.27396625
4829,175882,0.2737818
41279,92766,0.2728586
118881,243270,0.27285516
53889,251603,0.2724114
12641,299209,0.27207372
98730,44291,0.27106088
81862,321918,0.27099973
110636,289988,0.27089244
1833,94466,0.27059424
90770,293424,0.27019897
122869,134696,0.26865882
100149,232485,0.26684308
55053,169324,0.26638958
2922,293230,0.26569346
78725,15103,0.26442558
7861,257519,0.2631887
134200,302078,0.2627688
98259,287555,0.26101607
88634,99948,0.26030424
93872,17027,0.2602127
1294,315048,0.2599544
96565,50974,0.25986263
135247,233544,0.25983733
33439,49021,0.25943926
64513,94278,0.2591966
103872,102626,0.2584954
127808,22049,0.2578377
73476,266397,0.25783736
140566,30650,0.2558232
49368,276013,0.2556746
57978,316722,0.25525683
116942,171349,0.2542639
133324,274005,0.2538588
108651,223965,0.25338635
31286,234892,0.25257897
126893,271018,0.25227067
112246,26573,0.25197673
115970,108948,0.2504106
31573,37472,0.2503773
42875,46820,0.2485411
31962,260632,0.24853574
88081,220468,0.24848412
121675,82788,0.2481145
125409,172854,0.24802758
25168,61696,0.24795245
60962,274801,0.24746756
102344,124254,0.24726422
127548,7354,0.24472937
14260,167454,0.24251984
55300,150338,0.24241792
120539,310142,0.24082738
122871,207060,0.23994122
137139,32100,0.2392258
48366,7365,0.23824383
6422,9254,0.23804958
70591,87611,0.23757625
128036,174091,0.2368877
3583,257553,0.23630165
36904,126075,0.23630087
52829,152080,0.23619446
34241,326187,0.23559725
126620,286248,0.23327282
120825,308108,0.23218577
140484,264755,0.22944908
55925,63334,0.22851011
56691,63038,0.228383
35193,97201,0.22808538
65671,165779,0.22509594
8150,208229,0.22395952
102345,223405,0.22390807
125992,196319,0.22214669
125611,66273,0.22135296
68184,111977,0.21957856
96513,77667,0.21923085
140640,310521,0.21876304
95763,149428,0.21729116
62740,324843,0.21703704
23256,11855,0.21694449
66964,186750,0.21684529
133504,109384,0.21679458
32798,130789,0.21658681
140264,327949,0.21652281
2771,120254,0.21562275
53341,256831,0.2141969
130658,310541,0.21337831
121053,261410,0.21281113
71069,18608,0.2124618
68795,121812,0.21146715
95848,293914,0.21062611
10214,86503,0.21029559
57802,284646,0.20980863
99147,175356,0.20971914
7880,304604,0.20912063
96926,29698,0.20710064
97982,295226,0.20603792
114847,8246,0.20505244
9434,79513,0.20477146
131978,238575,0.20412272
59276,42028,0.20408633
15869,38683,0.20388746
108320,79073,0.20310825
105804,302325,0.20034295
35502,311910,0.19798324
90472,155673,0.19731374
48647,103009,0.1969035
126657,201234,0.19624047
104364,70320,0.19444299
103092,279751,0.18976077
39442,301087,0.18780649
101317,99361,0.18654461
29633,24742,0.18500055
73851,31852,0.18452777
16499,187033,0.18419641
3632,121256,0.18389761
40479,301064,0.18378353
14466,253964,0.18331464
71135,24749,0.18202624
114204,252840,0.1816766
116206,256157,0.18089494
3628,229985,0.1807807
54071,105526,0.1806828
41088,166598,0.1806657
39292,72007,0.18035306
89667,294632,0.17907815
137083,272590,0.17856792
73948,5592,0.17781633
12651,324424,0.17777845
63604,212625,0.17749046
92135,165355,0.17502181
11522,174561,0.17435035
112828,290248,0.1727665
25653,182313,0.17229605
38537,177210,0.17199875
66608,139983,0.17156717
125311,327674,0.17139892
41368,89860,0.17135653
139044,28758,0.17121775
46569,183109,0.16988602
45188,46629,0.16642784
123201,204912,0.16631754
77247,142001,0.16591248
52819,189724,0.1643451
110202,241445,0.16431515
34031,209932,0.16381496
83840,250996,0.16326118
79737,2452,0.16254155
120695,19066,0.16154696
74086,295741,0.16016057
19233,145390,0.15989685
71438,235264,0.159497
118614,266987,0.15898696
98784,319182,0.15631096
11302,155584,0.15552509
120220,21068,0.15354642
139492,221404,0.15302117
134909,233423,0.15116599
26739,200507,0.15097472
140723,50207,0.15004736
24079,292208,0.14915726
19585,164823,0.14666873
68308,27826,0.1451784
91482,146289,0.14202093
117463,103363,0.14041768
28726,212163,0.13892221
54247,154528,0.13613446
115544,172943,0.13406505
96554,178966,0.13282262
52279,11289,0.13060598
43261,266168,0.12868941
62328,308251,0.12779692
80605,173717,0.12692358
4398,8723,0.12504317
5961,129864,0.12496205
43709,281386,0.12471992
50638,15173,0.124483556
74461,219683,0.12185668
69031,61444,0.12110092
55035,28990,0.118713185
11147,131473,0.11519352
45731,226415,0.114472166
20406,247564,0.11358123
139893,331478,0.113228396
44375,218606,0.11315254
89410,35664,0.112881705
62823,109480,0.110093795
63894,138235,0.10841202
63632,108720,0.106248885
109446,164165,0.10475344
125792,196776,0.10414286
69370,218179,0.102279864
78838,50997,0.10217261
66430,110727,0.10174411
10583,242954,0.10096126
16499,291953,0.10010512
134971,119576,0.098046094
26143,112024,0.097763315
120872,231020,0.09722106
131892,181818,0.09680448
82892,192487,0.0958932
19748,110830,0.09488918
134877,316053,0.0897146
77995,8701,0.08953256
59781,25669,0.08507328
64949,196372,0.084499344
98719,258553,0.08133226
27645,101346,0.08097781
23268,171793,0.07864165
13134,156222,0.07621944
24440,223103,0.07592856
52234,16436,0.075484
129488,227160,0.07547194
16687,265067,0.074557014
19653,151839,0.074544325
123667,207756,0.07437703
62284,75258,0.073851265
40279,101569,0.07117269
114250,133735,0.07097554
3709,178714,0.0700075
20494,181866,0.06911943
23436,198643,0.06898655
61553,89944,0.06853801
99711,93811,0.06716174
137991,251076,0.06628363
75353,163365,0.06333682
98259,256060,0.06321565
120968,318214,0.06203092
78739,302786,0.061933264
108279,157237,0.061078947
4867,93353,0.05687156
68729,58201,0.05547656
82078,211380,0.054901786
131875,134924,0.05297718
77964,208573,0.051973544
118588,268731,0.051939942
62152,323020,0.0512733
100874,159314,0.05026088
75778,323017,0.049432397
50016,160791,0.049286816
49502,294993,0.04676563
139133,169608,0.046352684
131880,101136,0.04476937
99735,41762,0.042299356
110642,209356,0.038777027
86447,287603,0.038049243
959,176199,0.037970643
57109,329817,0.03626919
60949,295225,0.03609139
23212,329364,0.03558248
80638,178029,0.03462115
35115,105692,0.0341341
45365,319420,0.03288595
64274,71566,0.032610286
132469,93571,0.02808384
94261,64132,0.027640022
69558,165299,0.027474908
44020,69872,0.027142307
21084,252060,0.0270701
29324,176569,0.026666304
11112,320420,0.021447903
76398,205597,0.021160245
61427,204011,0.017330391
4700,40382,0.016975552
87652,20606,0.013962202
2916,330968,0.009098577
87788,181070,0.006964072
57568,205090,0.0065626763
86639,253616,0.005979273
101728,44414,0.0055265464
37581,3253,0.0040001567
101252,223536,0.002861772
65855,54110,0.0023482821
2957,128534,0.0007595182
101103,69213,0.00048290243
