prop_id,srch_id,category
35010,73803,0.06371187
112817,97227,0.063440755
101317,99361,0.06308647
48366,7365,0.061644275
44684,225213,0.061283506
118153,214544,0.060679205
72262,4528,0.060618423
6422,9254,0.060547575
132592,325503,0.059866644
57268,246136,0.05986611
57952,57676,0.059677478
55925,63334,0.059424285
41088,166598,0.058354568
113768,293712,0.057593394
121049,241074,0.05728595
140723,50207,0.057004828
135247,233544,0.05683428
120763,97213,0.05606869
50016,160791,0.055788316
140640,310521,0.055362683
59276,42028,0.055146404
40974,156649,0.054882072
67428,92185,0.054670874
78618,164735,0.054590724
88644,15600,0.05444934
11244,307370,0.054419395
112345,74008,0.05434363
10214,86503,0.054231554
39152,138194,0.053609934
42998,153440,0.05355585
80605,173717,0.05332385
112828,290248,0.053237144
40974,109057,0.05274533
3709,178714,0.05230109
131892,181818,0.051165048
70803,105245,0.05099997
92908,89511,0.050711595
35479,300879,0.05068073
52933,133721,0.049242523
134421,272888,0.049238462
5847,327244,0.049227368
22859,133041,0.048721004
42000,136701,0.04840832
55035,28990,0.0479254
137991,251076,0.04784543
52279,11289,0.04654851
12641,299209,0.046537414
48647,103009,0.0461014
102529,180960,0.045652773
789,7344,0.04553608
45966,138676,0.045336097
24079,292208,0.04528676
6031,56071,0.044472303
68420,316916,0.043894783
59204,267029,0.04260265
122871,207060,0.042588823
45188,46629,0.042390537
959,176199,0.041941855
126798,249603,0.041610774
57109,329817,0.041585848
13134,156222,0.041472387
44045,61623,0.041197557
139492,221404,0.040821765
13293,216016,0.04028699
139133,169608,0.039588254
139893,331478,0.039486486
61553,89944,0.038537417
49905,263627,0.03755542
98719,258553,0.036397003
127548,7354,0.036255617
120220,21068,0.03616317
52819,189724,0.03603264
117463,103363,0.035783112
48797,28815,0.035544485
98107,130141,0.03485612
62131,73701,0.034778625
38758,1716,0.034674186
115544,172943,0.034164667
4700,40382,0.033947412
81862,321918,0.03387838
12231,119635,0.03233273
68795,121812,0.032244038
90204,177898,0.031974077
75952,53275,0.031968467
41740,278665,0.03169016
25665,169947,0.03151593
26739,200507,0.031176573
96565,50974,0.030516671
127808,22049,0.030498564
83507,220436,0.03028528
98259,287555,0.02994812
90770,293424,0.029090831
94632,251533,0.028894119
95763,149428,0.028774211
104156,173193,0.028714066
55300,150338,0.028459737
94751,52173,0.028337589
63064,215490,0.02827108
62328,308251,0.028169256
116077,68214,0.028004393
71135,24749,0.027909726
5159,90300,0.027661085
125409,172854,0.027534556
103872,102626,0.027502192
115970,108948,0.026952486
64513,94278,0.026383061
138313,75871,0.026138175
44375,218606,0.02587761
53889,251603,0.025610685
7880,304604,0.02558088
60725,265809,0.025476145
128036,174091,0.02426174
88553,24623,0.023970297
26143,112024,0.023816423
89410,35664,0.02324309
102344,124254,0.023194397
69370,218179,0.023067016
126011,85588,0.02290192
78574,147936,0.022738988
108213,140069,0.021922478
9214,90242,0.021696474
41560,224392,0.021501774
38537,177210,0.02090908
103862,100739,0.020902725
100874,159314,0.020765102
109160,166547,0.020624435
32798,130789,0.02019462
134909,233423,0.019026099
115319,57966,0.018098902
73320,318680,0.017962113
5380,305075,0.017916312
27645,101346,0.017632706
95848,293914,0.016596524
117062,1310,0.016448786
23256,11855,0.016396832
43261,266168,0.016349612
98784,319182,0.015897624
131880,101136,0.015828833
69558,165299,0.015700106
63632,108720,0.015537382
34031,209932,0.015522422
61427,204011,0.0146756545
73851,31852,0.014260193
114847,8246,0.013521808
108279,157237,0.012891874
140687,300028,0.012872294
138259,65179,0.012578012
11522,174561,0.012395396
125792,196776,0.012383108
20406,247564,0.012336471
63604,212625,0.01205478
82078,211380,0.010888658
2771,120254,0.010796172
12651,324424,0.010644202
3064,207641,0.010261199
73476,266397,0.010181222
60949,295225,0.010151157
71220,206016,0.010081089
116747,16913,0.0095011955
39470,179288,0.009418829
24440,223103,0.009297952
121675,82788,0.009202016
49502,294993,0.009191196
97982,295226,0.008891591
68308,27826,0.008849609
132469,93571,0.008608879
89667,294632,0.008516053
45365,319420,0.008502322
118188,241937,0.008356446
93872,17027,0.008221707
85116,174409,0.008217839
99125,184296,0.008143575
124635,280098,0.008112836
47047,71720,0.00785315
28726,212163,0.0076266825
43709,281386,0.0074448693
75353,163365,0.0069759274
99147,175356,0.0068792608
54247,154528,0.0068525793
83465,101699,0.006546319
120968,318214,0.0065150447
11112,320420,0.00618331
24978,316111,0.0060667302
52330,231731,0.006040776
114932,92936,0.005865105
30325,322819,0.0058320262
77247,142001,0.0050948756
80638,178029,0.005046211
29324,176569,0.0050143152
71438,235264,0.004794143
87788,181070,0.00472968
99735,41762,0.004690485
12495,134645,0.004557751
43555,84479,0.004475426
85333,174615,0.004203166
73871,225037,0.004121852
74086,295741,0.0037764683
3005,28178,0.0036312102
10805,97785,0.0034675552
87652,20606,0.0033747498
2330,296236,0.0033528588
45731,54235,0.0032199137
43535,231247,0.0031011472
21084,252060,0.00304175
86447,287603,0.0029472008
91734,9295,0.0028976747
66430,110727,0.0027609773
113035,127645,0.002022854
103092,279751,0.0019383433
134877,316053,0.0017114466
2916,330968,0.0016672623
110642,209356,0.0011584697
139044,28758,0.0011509878
82892,192487,0.0010795343
104634,20427,0.0010686931
92135,165355,0.0009849684
62152,323020,0.0009153782
78739,302786,0.00074717804
109534,160607,0.0007355879
35115,105692,0.0006663917
118588,268731,0.00046236333
101103,69213,0.00042188948
75955,128240,0.0003993549
114250,133735,0.00038511396
11302,155584,0.0003763583
101728,44414,0.00025286546
57568,205090,0.00022153188
65581,285691,0.00020670943
104364,70320,0.00019420058
1833,94466,0.00018813275
19653,151839,0.00011179563
63916,100201,8.9103356e-05
89796,327639,7.861994e-05
86639,253616,4.53835e-05
62284,75258,2.7341584e-05
65855,54110,1.6538772e-05
76084,27175,9.908156e-06
101252,223536,2.1446865e-06
37581,3253,3.5535737e-07
