,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp_rate,comp_inv,comp_diff,star_diff,price_diff,month
10,281021,2013-06-27 11:16:48,5,219,3.442096774193548,173.943125,219,93384,4,4.5,1,4.76,0.4264,0.0,249.0,0,17759,1,0,1,0,1,1,-20.181435135135132,0.08,0,0.0,0.0,0.0,-0.5579032258064518,-75.05687499999999,6
11,232540,2012-12-20 16:13:05,1,13,3.442096774193548,173.943125,60,63097,5,4.5,0,5.71,0.1709,5.68,173.66,1,28150,4,97,4,0,2,0,-20.181435135135132,1356.8819287833826,0,0.0,0.0,0.0,-1.5579032258064518,0.2831250000000125,12
12,207852,2013-01-08 13:41:23,5,219,2.87,139.22,219,108437,3,4.5,1,2.94,0.1215,4.53,76.0,0,22162,3,47,2,1,1,0,-20.181435135135132,1393.71,0,0.0,0.0,0.0,-0.1299999999999999,63.22,1
13,98017,2012-12-12 08:10:45,15,55,3.442096774193548,173.943125,99,61570,5,4.5,0,5.08,0.3115,5.98,295.49,1,4440,9,179,2,0,1,0,-20.181435135135132,1356.8819287833826,1,0.0,0.0,0.0,-1.5579032258064518,-121.546875,12
14,298136,2013-04-19 10:16:23,5,219,3.442096774193548,173.943125,219,3929,3,4.0,1,2.3,-1.0,4.85,119.0,0,22345,2,1,2,0,1,1,-20.181435135135132,1356.8819287833826,0,-1.0,0.0,8.0,0.4420967741935482,54.94312500000001,4
15,305555,2013-04-18 13:06:20,5,219,3.442096774193548,173.943125,219,106860,3,4.5,1,1.79,-1.0,4.84,107.0,0,10603,1,7,2,0,1,1,-20.181435135135132,113.28,1,0.0,0.0,0.0,0.4420967741935482,66.94312500000001,4
16,206930,2013-02-19 06:26:22,5,219,3.442096774193548,173.943125,219,90287,2,2.5,1,2.4,0.2232,4.42,100.0,0,20435,2,52,2,0,1,1,-20.181435135135132,259.67,0,0.0,0.0,0.0,1.4420967741935482,73.94312500000001,2
17,205508,2013-03-13 19:50:54,5,219,3.442096774193548,173.943125,219,27107,2,3.0,1,0.69,-1.0,4.48,55.0,0,27155,2,11,2,6,1,0,-48.7955,342.19,0,0.0,0.0,0.0,1.4420967741935482,118.94312500000001,3
18,69160,2013-05-15 12:14:46,5,219,3.442096774193548,173.943125,219,64981,3,5.0,1,2.3,0.2697,4.93,143.0,0,26938,1,8,2,0,1,1,-20.181435135135132,1356.8819287833826,0,0.0,0.0,0.0,0.4420967741935482,30.94312500000001,5
19,3477,2013-04-13 12:54:22,5,219,3.442096774193548,173.943125,219,89105,4,4.5,1,0.0,-1.0,5.49,207.0,0,4523,5,40,4,0,2,0,-20.181435135135132,250.86,0,0.0,0.0,0.0,-0.5579032258064518,-33.05687499999999,4
20,83662,2012-11-18 15:33:20,18,129,3.442096774193548,173.943125,4,69513,3,4.0,0,4.94,0.1522,5.17,68.82,0,18791,2,155,2,0,1,0,-20.181435135135132,588.24,0,0.0,0.0,0.0,0.4420967741935482,105.12312500000002,11
21,102314,2012-12-09 21:07:38,5,215,3.442096774193548,173.943125,215,56228,4,5.0,0,4.01,0.1595,5.11,96.0,0,14048,2,2,2,0,1,0,-20.181435135135132,1356.8819287833826,0,0.0,0.0,0.0,-0.5579032258064518,77.94312500000001,12
22,198021,2012-12-05 11:35:17,5,219,3.442096774193548,173.943125,219,107028,4,4.0,1,4.26,0.2646,5.54,119.0,0,15253,2,1,2,0,1,1,-20.181435135135132,28.9,1,0.0,0.0,0.0,-0.5579032258064518,54.94312500000001,12
23,99281,2013-02-06 15:40:15,5,219,3.442096774193548,173.943125,219,126904,3,4.0,1,3.26,0.0889,5.05,113.0,0,9265,3,9,2,0,1,1,-20.181435135135132,97.14,0,-1.0,-1.0,12.0,0.4420967741935482,60.94312500000001,2
24,320277,2012-12-12 07:24:33,5,219,3.442096774193548,173.943125,219,18635,4,4.5,1,4.76,0.0868,5.76,199.0,0,18774,1,0,1,0,1,0,-20.181435135135132,265.79,0,0.0,0.0,0.0,-0.5579032258064518,-25.05687499999999,12
25,218778,2013-06-27 22:47:39,5,219,3.5,23.31,219,11418,3,3.0,1,1.95,0.0041,0.0,59.0,0,5975,1,1,2,0,1,1,-20.181435135135132,420.9,1,0.0,0.0,0.0,0.5,-35.69,6
26,93647,2013-02-12 17:38:03,32,220,4.33,170.8,220,72604,5,4.0,1,4.16,0.1902,5.44,277.15,0,5766,5,29,1,0,1,0,-20.181435135135132,442.7,0,-1.0,0.0,5.0,-0.6699999999999999,-106.34999999999997,2
27,205213,2013-06-11 13:44:23,5,219,3.442096774193548,173.943125,219,117459,3,4.0,1,3.14,0.0058,0.0,139.0,0,4182,1,2,1,0,1,1,-20.181435135135132,1356.8819287833826,1,0.0,1.0,0.0,0.4420967741935482,34.94312500000001,6
28,298126,2013-03-15 00:35:24,5,219,3.442096774193548,173.943125,219,3213,3,3.5,0,5.67,0.4287,5.88,451.0,1,24700,2,0,3,0,1,1,-20.181435135135132,0.66,0,-1.0,0.0,20.0,0.4420967741935482,-277.056875,3
29,318165,2013-02-20 10:03:46,18,129,3.442096774193548,173.943125,219,82487,2,3.5,1,2.89,0.0865,4.93,119.55,0,4075,1,0,1,0,1,0,-20.181435135135132,4817.98,0,0.0,-1.0,0.0,1.4420967741935482,54.39312500000001,2
30,299616,2012-12-04 18:21:35,15,55,3.442096774193548,173.943125,55,65798,4,0.0,1,0.69,-1.0,4.92,140.07,0,6603,1,1,2,0,1,0,-20.181435135135132,1356.8819287833826,0,0.0,0.0,0.0,-0.5579032258064518,33.873125000000016,12
31,28227,2013-02-28 10:35:05,5,219,3.442096774193548,173.943125,219,31492,2,4.0,1,0.0,0.0645,4.0,48.0,1,671,3,7,2,0,1,1,-20.181435135135132,440.2,1,-1.0,0.0,5.0,1.4420967741935482,125.94312500000001,2
32,262570,2012-11-30 18:02:02,13,81,3.442096774193548,173.943125,39,137189,4,4.5,1,4.44,-1.0,5.61,229.98,0,647,1,1,2,0,1,1,-20.181435135135132,1356.8819287833826,0,0.0,0.0,27.0,-0.5579032258064518,-56.03687499999998,11
33,109417,2013-06-19 12:06:11,5,219,3.442096774193548,173.943125,219,17561,3,4.0,0,2.64,0.5815,0.0,114.0,0,23475,1,44,2,0,1,1,-20.181435135135132,100.3,0,0.0,0.0,0.0,0.4420967741935482,59.94312500000001,6
34,276747,2013-06-22 11:45:24,14,100,2.0,77.1,100,80396,3,4.0,0,0.0,-1.0,0.0,115.71,0,17929,1,26,1,0,1,1,-20.181435135135132,1356.8819287833826,0,0.0,0.0,0.0,-1.0,-38.61,6
35,225117,2013-01-10 07:49:55,5,219,3.442096774193548,173.943125,68,80698,4,4.5,0,4.22,0.0141,5.34,111.0,1,19866,2,38,2,0,2,0,-20.181435135135132,4143.89,0,0.0,0.0,0.0,-0.5579032258064518,62.94312500000001,1
36,106930,2013-02-08 04:57:50,14,100,3.442096774193548,173.943125,219,43075,2,4.0,1,0.0,0.0227,4.46,81.84,1,7246,3,90,2,2,1,1,-20.181435135135132,362.16,1,0.0,0.0,0.0,1.4420967741935482,92.103125,2
37,303591,2013-05-17 09:17:54,5,219,3.442096774193548,173.943125,219,65100,4,4.5,1,4.56,0.3755,5.41,169.0,0,26037,1,6,2,2,1,1,-9.7367,210.28,1,0.0,0.0,0.0,-0.5579032258064518,4.943125000000009,5
38,64785,2013-01-09 13:23:39,5,219,3.442096774193548,173.943125,219,96662,4,4.0,1,4.47,0.145,5.88,329.0,0,27730,1,42,2,0,1,0,-20.181435135135132,4021.81,0,0.0,0.0,0.0,-0.5579032258064518,-155.056875,1
39,275405,2013-02-24 21:04:25,29,132,3.442096774193548,173.943125,73,111577,4,4.5,1,3.22,0.31,5.04,167.52,0,17782,2,47,2,0,1,1,-20.181435135135132,1356.8819287833826,0,0.0,0.0,0.0,-0.5579032258064518,6.423124999999999,2
40,283030,2012-12-05 17:47:01,15,208,3.442096774193548,173.943125,55,95949,4,4.0,1,0.69,0.1566,4.94,104.62,0,5577,2,1,1,0,1,1,-20.181435135135132,1356.8819287833826,0,1.0,0.0,39.0,-0.5579032258064518,69.323125,12
41,127409,2013-06-27 18:22:38,5,219,3.442096774193548,173.943125,219,31940,2,2.5,1,1.95,-1.0,0.0,56.0,0,28284,1,2,4,3,3,1,-30.0361,138.21,0,0.0,0.0,0.0,1.4420967741935482,117.94312500000001,6
42,81220,2012-12-17 22:32:51,5,219,3.442096774193548,173.943125,56,109299,4,4.5,0,4.57,0.0557,5.17,151.0,0,16822,2,2,4,0,2,0,-20.181435135135132,1356.8819287833826,0,0.0,0.0,0.0,-0.5579032258064518,22.94312500000001,12
43,66210,2013-06-04 15:06:11,5,219,3.442096774193548,173.943125,219,95494,3,5.0,0,2.48,-1.0,0.0,119.0,0,956,1,24,2,0,1,1,-20.181435135135132,1781.18,0,0.0,0.0,0.0,0.4420967741935482,54.94312500000001,6
44,239338,2013-05-13 11:17:14,16,31,3.442096774193548,173.943125,31,64032,4,4.0,0,4.11,0.2893,5.16,177.76,0,5819,7,33,2,0,1,0,-20.181435135135132,119.91,1,0.0,0.0,0.0,-0.5579032258064518,-3.816874999999982,5
45,224858,2013-05-07 14:50:29,5,219,3.442096774193548,173.943125,221,95497,4,4.0,0,2.64,0.1718,4.91,89.0,0,14638,1,88,1,0,1,1,-7.6847,4323.35,0,-1.0,0.0,22.0,-0.5579032258064518,84.94312500000001,5
46,165109,2013-05-30 18:19:05,5,219,3.442096774193548,173.943125,219,1044,3,5.0,1,2.48,0.0005,4.92,129.0,0,4182,1,8,2,2,1,1,-5.7048,1356.8819287833826,0,0.0,0.0,0.0,0.4420967741935482,44.94312500000001,5
47,23982,2013-05-07 20:07:19,14,100,3.442096774193548,173.943125,100,39019,2,3.5,1,3.09,0.0263,4.38,68.71,0,19898,1,1,2,0,1,0,-20.181435135135132,59.08,0,0.0,0.0,0.0,1.4420967741935482,105.23312500000002,5
48,74774,2013-04-08 21:42:27,15,55,3.442096774193548,173.943125,55,22695,5,4.5,1,4.51,0.2744,5.02,155.61,0,11927,1,23,1,0,1,0,-20.181435135135132,1356.8819287833826,0,0.0,0.0,0.0,-1.5579032258064518,18.333124999999995,4
49,315568,2012-12-08 11:29:02,5,219,3.442096774193548,173.943125,219,38526,2,3.5,1,1.39,-1.0,4.32,62.0,0,24066,6,21,2,0,1,0,-20.181435135135132,457.62,1,0.0,-1.0,0.0,1.4420967741935482,111.94312500000001,12
50,102471,2013-05-02 10:13:08,14,100,2.47,109.07,100,37260,0,4.0,1,0.0,0.0452,4.91,116.77,0,25115,4,14,1,0,1,1,-20.181435135135132,1356.8819287833826,0,0.0,0.0,0.0,2.47,-7.700000000000003,5
51,3055,2012-11-22 17:51:12,5,219,3.442096774193548,173.943125,219,37377,3,4.5,1,0.0,0.011,5.4,139.0,0,26392,1,23,2,0,1,1,-20.181435135135132,186.78,0,0.0,0.0,0.0,0.4420967741935482,34.94312500000001,11
52,322002,2012-12-24 12:30:00,16,31,2.85,75.86,215,23366,4,4.0,0,6.28,0.1078,5.41,152.97,1,2303,3,5,2,1,1,1,-20.181435135135132,485.7,0,0.0,-3.0,0.0,-1.15,-77.11,12
53,275749,2013-03-20 16:20:53,5,219,3.59,215.62,219,100352,2,4.0,1,2.77,0.1193,5.18,170.0,0,11173,1,15,1,1,1,1,-20.181435135135132,1356.8819287833826,0,-3.0,0.0,29.0,1.5899999999999999,45.620000000000005,3
54,62562,2013-06-12 21:18:14,15,55,3.442096774193548,173.943125,55,35600,3,4.5,1,3.47,-1.0,0.0,93.88,0,20616,1,13,2,0,1,0,-20.181435135135132,1356.8819287833826,0,0.0,0.0,0.0,0.4420967741935482,80.06312500000001,6
55,286182,2012-12-27 13:28:11,5,219,3.442096774193548,173.943125,219,131892,4,4.0,1,4.25,0.2474,4.98,41.0,1,8192,4,6,1,0,1,0,-20.181435135135132,1736.94,1,0.0,0.0,0.0,-0.5579032258064518,132.943125,12
56,93555,2013-01-20 18:52:25,32,220,3.442096774193548,173.943125,100,78182,3,4.0,0,3.71,0.1674,5.23,150.3,0,20438,2,122,2,0,1,0,-20.181435135135132,8135.54,0,0.0,0.0,0.0,0.4420967741935482,23.643124999999998,1
57,168176,2013-04-21 13:45:24,15,26,3.2,117.65,26,12698,3,5.0,0,4.48,0.2945,4.42,91.39,0,20948,1,2,1,0,1,0,-20.181435135135132,1356.8819287833826,0,-1.0,0.0,14.0,0.20000000000000018,26.260000000000005,4
58,187093,2013-05-23 19:14:40,24,216,3.442096774193548,173.943125,216,127239,4,4.0,0,1.79,-1.0,5.05,192.12,1,19165,1,217,2,1,1,1,-20.181435135135132,1356.8819287833826,1,0.0,0.0,0.0,-0.5579032258064518,-18.176874999999995,5
59,323504,2013-04-02 17:08:28,5,219,3.442096774193548,173.943125,219,46177,4,4.5,1,2.3,0.0037,5.12,159.0,0,24131,4,3,2,1,1,1,-20.181435135135132,322.57,1,0.0,0.0,0.0,-0.5579032258064518,14.943125000000009,4
60,148950,2013-04-10 11:14:00,11,103,3.442096774193548,173.943125,39,77958,2,3.0,0,2.71,-1.0,4.33,55.74,0,3465,1,123,2,2,2,0,-20.181435135135132,1356.8819287833826,0,0.0,0.0,0.0,1.4420967741935482,118.203125,4
61,163966,2013-04-10 09:49:14,5,219,3.442096774193548,173.943125,219,68171,3,4.5,1,0.0,0.0026,4.94,90.0,0,11357,1,2,2,0,1,1,-20.181435135135132,1948.08,0,0.0,0.0,0.0,0.4420967741935482,83.94312500000001,4
62,80722,2013-01-23 13:08:25,5,219,3.442096774193548,173.943125,219,8408,4,4.5,1,4.89,0.5931,5.61,426.0,0,5797,3,15,2,0,1,1,-20.181435135135132,321.75,1,-3.0,0.0,30.0,-0.5579032258064518,-252.056875,1
63,220973,2013-04-22 15:12:14,5,219,3.442096774193548,173.943125,219,29927,4,4.5,1,3.64,0.0635,5.54,169.0,0,9402,1,1,2,0,1,0,-20.181435135135132,34.71,0,0.0,0.0,30.0,-0.5579032258064518,4.943125000000009,4
64,304950,2013-03-07 16:47:41,5,219,3.442096774193548,173.943125,219,123088,2,4.0,1,2.3,0.3749,4.25,56.0,1,20424,5,11,2,0,1,0,-20.181435135135132,724.55,0,0.0,0.0,0.0,1.4420967741935482,117.94312500000001,3
65,310377,2013-05-23 00:00:15,24,216,3.442096774193548,173.943125,215,20348,4,4.0,0,6.05,0.0417,5.35,125.79,0,2303,6,69,2,0,1,0,-20.181435135135132,1356.8819287833826,1,0.0,0.0,0.0,-0.5579032258064518,48.153125,5
66,58043,2013-03-11 07:49:41,5,219,3.442096774193548,173.943125,219,41337,4,4.5,1,5.06,-1.0,6.01,204.0,0,25556,2,20,2,0,1,0,-20.181435135135132,2565.3,0,1.0,0.0,36.0,-0.5579032258064518,-30.05687499999999,3
67,218075,2013-02-18 20:15:34,5,219,3.442096774193548,173.943125,219,116026,2,3.5,1,1.79,0.1975,4.45,55.0,0,23604,3,6,2,0,1,0,-20.181435135135132,221.5,1,0.0,0.0,0.0,1.4420967741935482,118.94312500000001,2
68,214960,2013-05-07 09:35:53,5,219,3.442096774193548,173.943125,219,118654,3,5.0,1,1.39,0.0525,4.84,129.0,0,27937,1,51,2,0,1,1,-25.5777,1356.8819287833826,0,0.0,0.0,0.0,0.4420967741935482,44.94312500000001,5
69,74109,2013-06-06 03:59:22,5,98,3.442096774193548,173.943125,224,82584,5,4.0,0,4.25,0.1162,0.0,50.0,0,9105,2,1,1,1,1,1,-20.181435135135132,1356.8819287833826,0,1.0,0.0,35.0,-1.5579032258064518,123.94312500000001,6
70,293762,2013-06-15 18:39:01,5,219,3.442096774193548,173.943125,219,47639,3,4.0,1,2.71,0.0645,0.0,104.0,1,4599,3,26,1,0,1,1,-20.181435135135132,2174.47,1,0.0,0.0,0.0,0.4420967741935482,69.94312500000001,6
71,1993,2013-06-02 18:35:18,5,219,3.442096774193548,173.943125,219,64779,2,3.5,1,3.26,0.1762,4.41,72.0,0,16517,1,6,2,0,1,1,-20.181435135135132,2.97,1,0.0,0.0,0.0,1.4420967741935482,101.94312500000001,6
72,305501,2013-01-22 18:17:49,5,219,3.442096774193548,173.943125,219,128301,0,3.0,0,0.69,0.0623,4.97,69.0,0,14821,1,135,2,0,1,1,-20.181435135135132,421.5,0,0.0,0.0,0.0,3.442096774193548,104.94312500000001,1
73,80419,2013-04-29 18:49:50,5,219,3.442096774193548,173.943125,219,134503,4,4.5,1,2.77,0.6163,5.48,139.0,0,10848,2,32,2,0,1,1,-20.181435135135132,181.5,0,0.0,0.0,0.0,-0.5579032258064518,34.94312500000001,4
74,177934,2013-02-24 19:58:59,5,219,3.442096774193548,173.943125,35,12933,4,4.0,1,2.08,0.0488,5.75,97.0,0,7656,1,28,4,0,2,0,-20.181435135135132,2626.69,1,0.0,1.0,0.0,-0.5579032258064518,76.94312500000001,2
75,239650,2013-03-01 06:28:43,5,219,3.442096774193548,173.943125,219,20772,4,4.5,1,2.48,0.0194,5.91,226.0,0,15307,3,1,2,2,1,1,-20.181435135135132,187.99,0,0.0,0.0,0.0,-0.5579032258064518,-52.05687499999999,3
76,126472,2013-02-13 18:11:42,14,100,3.442096774193548,173.943125,219,116799,2,3.5,1,1.61,0.0214,4.37,84.85,0,10374,6,46,2,0,1,0,-20.181435135135132,1127.55,0,0.0,0.0,0.0,1.4420967741935482,89.09312500000001,2
77,268022,2013-05-27 07:18:12,5,219,3.442096774193548,173.943125,215,135652,4,4.0,1,5.95,0.1003,5.26,175.0,0,9371,2,43,2,2,1,0,-20.181435135135132,3590.28,0,0.0,0.0,0.0,-0.5579032258064518,-1.056874999999991,5
78,159356,2013-03-08 12:03:01,5,219,3.442096774193548,173.943125,219,80453,3,4.0,1,2.4,0.0018,4.3,70.0,0,2518,1,1,2,0,1,1,-20.181435135135132,59.42,1,0.0,0.0,0.0,0.4420967741935482,103.94312500000001,3
79,190225,2013-04-12 09:00:55,5,219,3.442096774193548,173.943125,219,69489,4,4.5,1,4.74,-1.0,5.59,252.0,1,1068,1,37,1,0,1,0,-30.4507,1356.8819287833826,0,4.0,0.0,41.0,-0.5579032258064518,-78.05687499999999,4
80,243497,2013-06-27 06:45:06,5,219,3.442096774193548,173.943125,219,6717,2,4.0,1,0.69,-1.0,0.0,199.0,0,17193,1,16,1,0,1,1,-20.181435135135132,155.19,0,0.0,0.0,0.0,1.4420967741935482,-25.05687499999999,6
81,162664,2013-02-15 03:47:56,5,219,3.442096774193548,173.943125,219,126968,2,2.5,1,1.95,0.0151,4.22,84.0,0,10343,1,8,2,0,1,1,-20.181435135135132,1686.1,1,-2.0,0.0,36.0,1.4420967741935482,89.94312500000001,2
82,169919,2013-06-02 12:02:48,5,219,3.442096774193548,173.943125,219,70259,3,4.0,1,0.69,-1.0,4.71,85.0,0,9179,1,14,2,0,1,0,-20.181435135135132,520.82,0,0.0,0.0,0.0,0.4420967741935482,88.94312500000001,6
83,240173,2013-02-07 22:02:55,10,4,3.442096774193548,173.943125,4,18950,3,3.5,1,2.56,0.02,4.5,68.34,0,2362,1,23,2,0,1,1,-20.181435135135132,1356.8819287833826,1,0.0,0.0,0.0,0.4420967741935482,105.603125,2
84,315115,2013-05-15 14:40:19,5,219,3.442096774193548,173.943125,219,113415,3,5.0,1,1.39,-1.0,5.41,215.0,0,2675,1,20,2,0,1,0,-18.29,713.89,1,0.0,0.0,0.0,0.4420967741935482,-41.05687499999999,5
85,40622,2013-06-15 09:24:55,15,55,3.442096774193548,173.943125,55,96975,4,5.0,1,0.0,0.0602,0.0,92.67,0,1009,1,3,1,1,1,0,-20.181435135135132,1356.8819287833826,0,-1.0,0.0,7.0,-0.5579032258064518,81.27312500000001,6
86,46542,2013-01-11 17:26:43,14,100,3.442096774193548,173.943125,219,17986,3,3.5,1,1.1,0.0007,4.96,150.28,0,4562,1,181,2,2,1,1,-20.181435135135132,1356.8819287833826,1,0.0,0.0,0.0,0.4420967741935482,23.663125000000008,1
87,124904,2013-03-31 07:13:49,5,219,3.442096774193548,173.943125,50,4621,4,5.0,0,2.77,-1.0,3.52,105.0,0,7301,1,1,2,0,1,0,-20.181435135135132,1356.8819287833826,0,0.0,0.0,0.0,-0.5579032258064518,68.94312500000001,3
88,214147,2012-11-28 22:34:17,32,220,3.442096774193548,173.943125,4,48256,4,4.5,1,0.69,0.045,4.87,118.39,0,1699,2,128,2,0,1,1,-20.181435135135132,10441.12,0,0.0,0.0,0.0,-0.5579032258064518,55.55312500000001,11
89,116621,2013-06-14 22:10:23,24,216,3.442096774193548,173.943125,92,86655,3,0.0,0,2.77,-1.0,0.0,55.14,0,6991,2,43,1,0,1,1,-20.181435135135132,1356.8819287833826,0,1.0,0.0,9.0,0.4420967741935482,118.80312500000001,6
90,170669,2013-05-11 18:21:02,5,219,3.442096774193548,173.943125,219,40463,4,4.5,1,4.6,0.3294,6.03,189.0,0,20319,5,16,3,0,1,0,-20.181435135135132,2397.45,0,0.0,0.0,0.0,-0.5579032258064518,-15.056874999999991,5
91,227022,2013-06-16 01:01:02,28,206,3.442096774193548,173.943125,219,38758,3,3.5,1,4.3,0.1494,0.0,124.01,0,9899,6,186,2,0,1,0,-20.181435135135132,1356.8819287833826,0,0.0,0.0,0.0,0.4420967741935482,49.933125000000004,6
92,176956,2013-02-28 12:22:46,5,219,3.442096774193548,173.943125,219,91330,3,4.0,1,1.79,0.0017,4.71,110.0,0,23904,4,17,2,1,1,0,-20.181435135135132,62.95,1,0.0,0.0,0.0,0.4420967741935482,63.94312500000001,2
93,30920,2013-01-29 10:40:23,5,219,3.442096774193548,173.943125,219,63205,4,4.5,1,1.79,0.0222,5.35,180.0,0,13037,1,4,2,0,1,1,-20.181435135135132,58.48,1,0.0,0.0,15.0,-0.5579032258064518,-6.056874999999991,1
94,31164,2012-11-15 14:59:30,5,219,3.442096774193548,173.943125,219,118781,4,4.5,1,1.95,0.0233,5.27,99.0,0,28201,2,29,2,0,1,1,-20.181435135135132,131.28,1,0.0,0.0,0.0,-0.5579032258064518,74.94312500000001,11
95,299677,2013-04-15 03:31:57,32,220,3.442096774193548,173.943125,219,39004,4,4.5,1,4.89,-1.0,5.84,177.39,0,4045,9,72,1,0,1,0,-20.181435135135132,9280.94,0,0.0,0.0,0.0,-0.5579032258064518,-3.4468749999999773,4
96,265900,2012-12-02 17:29:22,5,219,3.442096774193548,173.943125,219,132761,3,4.5,1,2.3,0.0206,5.02,116.0,0,18410,2,166,2,0,1,1,-20.181435135135132,107.13,0,0.0,0.0,0.0,0.4420967741935482,57.94312500000001,12
97,272712,2013-06-26 18:03:38,5,219,3.442096774193548,173.943125,219,96809,2,3.0,1,3.5,0.1942,0.0,59.0,0,6443,1,0,2,0,1,0,-20.181435135135132,0.63,1,0.0,0.0,0.0,1.4420967741935482,114.94312500000001,6
98,238492,2013-05-31 11:19:44,5,219,3.442096774193548,173.943125,219,46501,4,4.5,0,5.18,0.8483,5.5,227.0,0,25556,5,51,1,0,1,0,-20.181435135135132,1356.8819287833826,0,1.0,0.0,2.0,-0.5579032258064518,-53.05687499999999,5
99,106154,2013-02-25 11:34:24,5,219,3.442096774193548,173.943125,219,28038,3,4.5,1,3.04,0.2323,4.89,149.0,0,16823,1,25,1,2,1,1,-20.181435135135132,998.82,0,0.0,0.0,0.0,0.4420967741935482,24.94312500000001,2
100,172450,2013-01-22 15:22:11,5,219,3.442096774193548,173.943125,158,47927,5,4.0,1,2.08,0.0146,5.71,316.0,0,4374,3,13,1,0,1,0,-20.181435135135132,7728.22,0,1.0,0.0,14.0,-1.5579032258064518,-142.056875,1
101,173401,2013-04-17 22:41:45,5,219,3.442096774193548,173.943125,219,50554,0,4.0,1,2.3,-1.0,5.73,42.0,0,11846,2,14,4,0,1,0,-20.181435135135132,280.0,1,1.0,0.0,19.0,3.442096774193548,131.943125,4
102,190527,2013-06-24 07:49:39,5,219,3.442096774193548,173.943125,219,58835,3,4.0,1,3.3,0.0633,0.0,119.0,0,21266,4,2,2,0,1,0,-20.181435135135132,449.16,0,0.0,0.0,0.0,0.4420967741935482,54.94312500000001,6
103,324574,2013-05-27 15:12:56,34,205,3.442096774193548,173.943125,205,40209,4,4.0,1,4.06,-1.0,5.65,169.0,0,11900,1,51,1,0,1,0,-20.181435135135132,1356.8819287833826,0,1.0,0.0,36.0,-0.5579032258064518,4.943125000000009,5
