prop_id,srch_id,category
18716,184485,0.41706133
25665,169947,0.08381605
3709,178714,0.21776956
12641,299209,0.21739683
101594,209511,0.6072105
16499,291953,0.16429833
61011,24862,0.24032173
73851,31852,0.20494339
71739,310363,0.20673466
40974,156649,0.43708238
84413,34499,0.3464005
107744,245454,0.25197113
2771,120254,0.14060366
73307,224603,0.11049205
97982,295226,0.5254029
25168,61696,0.07964906
75778,323017,0.48471072
82620,241325,0.43700525
119207,62251,0.2436083
94837,136165,0.0008454025
39789,73861,0.38799953
22859,133041,0.16340253
7349,64637,0.34220433
140264,327949,0.15400818
48364,138027,0.17930537
93502,15046,0.1704273
9545,308361,0.33123368
69092,191986,0.30765378
28333,1272,0.34297016
98488,121260,0.6054949
114557,141297,0.15997306
134833,274419,0.24335968
8898,226219,0.47193658
12651,324424,0.18026894
98730,44291,0.29946566
133848,176833,0.41034228
44375,218606,0.33940995
67617,36604,0.45042646
79490,84911,0.5832328
128682,314652,0.16508797
128154,136320,0.221309
14808,169074,0.31989944
36010,302065,0.42268103
78400,24411,0.23214677
39152,138194,0.37524787
62740,324843,0.43527293
104634,20427,0.16739804
38758,1716,0.10914692
85576,251615,0.18230262
102234,9947,0.32287723
116859,224325,0.27541703
98769,65252,0.48577535
130594,293360,0.30795282
59809,212489,0.12541047
130154,103860,0.57163054
27002,168220,0.33640945
47912,281482,0.24912733
41088,166598,0.47311267
61594,280860,0.22230631
19233,145390,0.14438605
99430,250510,0.6229283
125611,66273,0.27870658
40491,31476,0.20840934
121115,126975,0.18150392
138628,239089,0.23506737
127495,268833,0.39020672
78360,72403,0.20419472
22013,98741,0.49760088
64274,71566,0.48171824
22300,123628,0.18931428
80869,278851,0.33588147
140761,308309,0.09638208
35193,97201,0.19545522
40441,117420,0.14850077
51371,311808,0.17649227
80400,44532,0.39767313
71135,24749,0.348998
69649,69207,0.46283025
102529,180960,0.1166186
69923,67920,0.58356684
75955,128240,0.08012721
4304,127497,0.08301473
109958,45086,0.18302742
76167,148081,0.2584933
37581,3253,4.3809414e-06
27867,285518,0.3092407
68420,6980,0.5094523
52330,231731,0.41387045
34942,265853,0.61407405
108827,199291,0.31066683
106919,122728,0.34816128
28444,288098,0.30999875
62823,109480,0.0032708943
9987,191427,0.11449072
63604,212625,0.0
9434,79513,0.1689674
34677,122662,0.11652675
27302,106425,0.082718104
110202,241445,0.33621
89672,22746,0.4293878
2330,296236,0.29060012
120968,318214,0.16071165
45242,161236,0.23290554
139893,331478,0.11377093
29856,159060,0.10582921
59204,267029,0.30308458
41740,278665,0.2982156
42202,163598,0.38835847
7997,115385,0.41187567
70684,202649,0.5328911
20659,145921,0.15689254
132577,104951,0.18364969
60207,252592,0.4447362
8139,56918,0.05470884
127959,57173,0.35407934
115544,172943,0.08339372
20015,302193,0.29935974
41279,92766,0.3301226
100547,155228,0.23822308
126893,271018,0.2591571
75291,154532,0.44489753
125409,172854,0.078005046
755,240358,0.124188334
10214,86503,0.06382471
60725,265809,0.32605004
96916,184674,0.31654024
78574,147936,0.21431178
4867,93353,0.23115692
28726,212163,0.3218155
73871,225037,0.7278385
40184,324662,0.5498202
48797,28815,0.002164483
44060,152904,0.46008474
116176,8941,0.4323217
26739,200507,0.13634637
80605,173717,0.44715008
132998,208745,0.44043425
22434,137569,0.2036193
127548,7354,0.06676084
42225,76582,0.2702677
119306,250197,0.23763728
19210,59711,0.3417024
94554,223759,0.43396387
11147,131473,0.64293426
46569,183109,0.16699013
70221,197305,0.5167852
38947,4887,0.2731627
90730,99656,0.20603791
23436,198643,0.1768167
45731,54235,0.52632517
112479,299604,0.14923519
136787,317315,0.03580901
85116,174409,0.4957306
45365,319420,0.027616054
95215,278807,0.349648
32363,255245,0.09434217
98784,319182,0.25277534
44045,61623,0.3277461
115123,118195,0.3602143
135096,272630,0.3708657
113035,127645,0.10804126
131892,181818,0.3422404
90015,134428,0.17926791
70591,87611,0.23771027
136880,122821,0.13827977
6435,244318,0.32450002
34009,328861,0.19438806
45851,286478,0.7171372
65623,51869,0.22561774
140640,310521,0.17615238
134845,186031,0.05979687
31286,234892,0.06323671
61427,204011,0.033112675
64446,85557,0.33022004
60962,274801,0.2418516
26143,112024,0.7214644
31573,37472,0.6083384
76830,18408,0.26493824
96442,109553,0.29002768
7880,304604,0.49607533
90238,201141,0.16268855
88553,24623,0.424354
106660,155873,0.20974293
125378,31476,0.20996666
9214,90242,0.038318872
19748,110830,0.44575644
18420,34642,0.22917148
21433,218666,0.09992221
107235,13224,0.45562142
24079,292208,0.2685002
118188,328713,0.2336297
101241,104129,0.50324214
89300,301520,0.30244017
20494,181866,0.10485661
21198,227812,0.49209875
1294,315048,0.54453725
128724,201589,0.37629706
59276,42028,0.045380175
125898,177762,0.41312373
138259,65179,0.47349757
116077,68214,0.07334027
11473,298767,0.21868682
121588,107150,0.29379988
25764,205712,0.2198954
91330,233403,0.30969
137937,30867,0.42031994
10805,97785,0.08767307
109346,77434,0.47579074
40199,120780,0.22154462
90017,226986,0.50884056
57802,284646,0.14764774
139044,28758,0.036578655
82078,211380,0.24353045
78685,212593,0.020707816
63848,113448,0.24682081
41573,191309,0.21462297
19898,26680,0.31353268
92908,89511,0.2557738
98719,258553,0.06727037
98259,256060,0.06022176
55035,28990,0.0031320453
104156,173193,0.3738978
98577,316231,0.33404747
97878,176623,0.43262783
61720,83468,0.4775511
59098,24574,0.21112281
105062,31739,0.14608172
118722,306546,0.45974168
65671,165779,0.3531108
41368,89860,0.1362825
18569,240735,0.37653595
137289,190049,0.010880023
133042,99875,0.46551943
133425,83283,0.34080297
29626,30755,0.22149372
78838,50997,0.13568237
27645,101346,0.004419625
34031,209932,0.2415233
12518,243994,0.26235777
72262,4528,0.25575727
126798,249603,0.1683056
88613,190420,0.35295933
139917,29998,0.21451446
112246,26573,0.42064336
138040,267111,0.13341683
131880,101136,0.31112337
70750,202428,0.14067689
68317,318361,0.42679948
104293,327520,0.41455913
19157,18579,0.4229766
88644,15600,0.058366805
100892,95937,0.4330033
92526,265292,0.12448025
21281,59301,0.27826694
61553,89944,0.04469189
101164,203849,0.13360098
24092,214390,0.1439766
959,176199,0.46040088
99735,41762,0.17881864
5407,171440,0.15410942
25779,63602,0.5605522
83507,220436,0.25931326
6254,316480,0.17602986
126818,326249,0.55124015
117971,64127,0.63386935
20633,231500,0.3903563
102345,223405,0.26528978
63443,12056,0.40346572
5739,163391,0.34727985
60240,293791,0.19546211
58508,186028,0.4311278
134288,92032,0.3981673
15650,189256,0.39707264
73661,91418,0.04823768
78725,15103,0.26315045
43263,328613,0.18149725
63852,4047,0.37455508
67428,92185,0.27171558
87652,20606,0.28806233
59645,69870,0.31343746
100874,159314,0.0016832948
24440,223103,0.15965056
8791,6784,0.288715
120872,231020,0.4703766
59374,152073,0.17579004
39470,179288,0.19983414
37818,164570,0.19133559
57268,246136,0.035981596
80863,138964,0.39777222
28078,209284,0.34474748
105675,260414,0.20590854
95848,293914,0.011891991
45705,164329,0.3070994
91102,113932,0.3946256
91464,304132,0.41196582
137991,251076,0.3304444
43222,306304,0.5463013
32798,130789,0.5153642
22180,247101,0.48203778
114648,122577,0.64093375
91734,9295,0.40698105
89688,71353,0.24130046
15941,314006,0.1739409
114420,263951,0.43917483
47595,117266,0.23419607
69638,292040,0.50587887
121675,82788,0.1879301
131718,309760,0.50056696
140687,300028,0.027380288
108570,191195,0.2658891
77964,208573,0.06296572
93734,283986,0.21348831
99147,175356,0.21639961
111416,83964,0.26261184
114204,252840,0.12772456
105031,96566,0.29930955
66608,139983,0.12087339
93872,17027,0.10676646
33201,258211,0.64938056
106018,262988,0.29910463
11244,307370,0.33181316
85333,174615,0.12610072
129565,220560,0.26429343
51178,160034,0.35252756
132592,325503,0.25239086
13580,186790,0.44954664
115970,108948,0.25135136
55300,150338,0.13057324
134421,272888,0.18975753
98470,100194,0.45944044
106672,149487,0.4288036
113768,293712,0.1421735
67084,269346,0.48616934
51,160454,0.337835
20692,9638,0.6573455
80009,209987,0.29937512
131697,48743,0.4424453
85141,298288,0.3416565
71658,698,0.103120625
88377,192513,0.22623849
11331,53074,0.24210244
14466,253964,0.20207968
92799,268092,0.66009367
74211,53467,0.3940822
53246,212737,0.35149348
55945,307378,0.37376776
59657,190370,0.2482036
4988,127590,0.22057807
125311,327674,0.19336063
41573,169,0.29499978
80045,322083,0.36921427
39526,81660,0.59377664
32740,2631,0.1302366
2916,330968,0.039556205
30451,250036,0.14051369
112817,97227,0.10623342
103092,279751,0.51531225
87788,181070,0.008781314
76302,158696,0.430286
11519,311845,0.20865965
3704,12606,0.23528433
35502,311910,0.25102675
12231,119635,0.092653126
4570,298765,0.3736877
135774,65438,0.12153521
73320,318680,0.08098063
83145,141922,0.25694197
99889,291285,0.17914218
123948,161299,0.29817015
90472,155673,0.42640632
105804,302325,0.48312855
110642,209356,0.1279509
17159,168387,0.28227317
43555,84479,0.023017377
5380,305075,0.5820264
125053,256155,0.27910775
80800,156405,0.20832962
52111,89335,0.18189293
14260,167454,0.13922581
39764,266876,0.3639965
39561,329278,0.056908518
85204,170683,0.60731465
41278,41106,0.42555022
73476,266397,0.032948285
35115,105692,0.48120317
118928,230132,0.3030252
8909,77410,0.2440688
104364,70320,0.3754031
139428,24656,0.3841822
46899,310967,0.3504078
26357,45086,0.19141546
1833,53533,0.38154125
12325,181417,0.29965875
138282,327305,0.46279708
125337,233376,0.17001015
81571,74591,0.341218
99711,93811,0.012366325
35158,71015,0.48954687
74461,219683,0.06719932
117062,1310,0.0017395318
118822,163788,0.122787714
55669,37504,0.5650779
130658,310541,0.3646415
32880,243095,0.2719596
50016,160791,1.7881393e-07
33553,12754,0.35500115
77247,142001,0.20628199
60003,56043,0.33777708
82210,324546,0.18690851
57109,329817,0.15962422
120220,21068,0.54295045
16029,47802,0.36405998
50016,88470,0.19415304
42000,136701,0.10300329
92653,264336,0.28198123
52234,16436,0.3398442
105779,79937,0.2824851
2194,201899,0.3002422
10841,100020,0.3484473
44684,225213,0.039178133
132469,93571,0.039465725
22308,275902,0.45132405
101252,223536,0.047873825
35386,88608,0.19456258
31149,305484,0.3598806
107126,284323,0.4609341
3005,28178,0.24995074
139133,169608,0.047600806
52829,152080,0.6092243
94897,239738,0.21879381
32948,99746,0.23831168
127924,315710,0.16878152
18287,105281,0.40704277
123835,93142,0.52357984
9987,87024,0.2972122
140484,264755,0.30680454
57125,92032,0.4139019
75576,118655,0.42360845
75353,163365,0.37191945
96565,50974,0.41146392
123596,226054,0.04919231
93378,285623,0.44415644
63916,100201,0.6619549
47556,85976,0.23763683
15281,72093,0.6012725
49905,263627,0.3436327
108213,140069,0.3167404
30304,257258,0.11757532
10107,321685,0.33098692
116942,171349,0.18359622
78621,57262,0.34988946
21386,189489,0.29197007
69558,165299,0.11737004
58733,292674,0.45280576
126011,85588,0.35550064
51760,63498,0.25752527
128048,72546,0.18065879
62726,197172,0.26705214
88634,99948,0.3638258
118881,243270,0.086404294
40600,220632,0.35147268
82665,122176,0.45208263
19585,164823,0.06163636
109160,166547,0.17005739
44484,241149,0.2230182
59780,314181,0.11562246
27142,84979,0.44852415
55925,63334,0.13746664
134877,316053,0.076557845
123948,259508,0.12232205
101317,99361,0.059053093
65602,43557,0.05962512
122761,308894,0.06515032
95628,303643,0.42798007
71636,322499,0.12308928
94632,251533,0.12835684
73361,41181,0.4089792
31150,94064,0.45667902
63934,310645,0.3156321
39131,247541,0.36933643
12015,157198,0.5888926
50638,15173,0.06651068
39442,301087,0.2708777
36441,261208,0.108676344
63105,25004,0.4001937
114825,48424,0.358923
81780,30793,0.17027956
12345,101363,0.22764716
21084,252060,0.020432591
72900,14247,0.2417762
3064,207641,0.4044141
138962,172226,0.2836641
24978,316111,0.19673643
89808,95830,0.18725494
125792,196776,0.4421605
79737,2452,0.067293435
122427,187983,0.33572143
71987,54428,0.20636284
73134,176402,0.0007993281
101111,81490,0.16492781
95519,128838,0.36151734
109576,144501,0.09272799
41278,98844,0.375063
93819,238119,0.41323575
40479,301064,0.5280382
15808,190906,0.4722207
38419,76948,0.20002276
110565,205065,0.37626323
87788,53791,0.37058467
76587,289239,0.26000208
2800,47666,0.32453054
56163,281851,0.4498037
28818,57700,0.085191816
123667,207756,0.1583232
108094,149029,0.29837775
103353,81935,0.42900047
49295,248553,0.42198274
16899,72903,0.21026924
68729,58201,0.054060042
60333,278227,0.29596397
4398,8723,0.4243425
21398,195719,0.1788311
86858,316244,0.18868804
19653,151839,0.017559439
78500,225844,0.1445756
23212,329364,0.25701404
56562,161169,0.21205634
62284,75258,0.23899221
75795,54102,0.47205934
36822,71293,0.08476299
38537,177210,0.21698618
13293,216016,0.34336632
40978,104204,0.21532694
80046,152528,0.14666101
64513,94278,0.40179455
103935,134744,0.2264621
54071,105526,0.49907133
96513,77667,0.5059831
23072,193228,0.14689463
81963,287038,0.24892509
42226,96243,0.19802266
68420,316916,0.44910887
83870,270735,0.33336532
21731,220849,0.49505773
47877,83740,0.56424904
66528,58860,0.48064885
4829,175882,0.23170334
5909,296966,0.23422503
38835,44927,0.49206516
36952,189192,0.21056801
135082,94139,0.58131
46666,12800,0.33665928
111368,226185,0.15819398
56367,12159,0.17561257
10583,242954,0.073905736
98719,305542,0.10017058
124046,126659,0.31231812
57978,316722,0.30257118
47047,71720,0.5715303
116206,256157,0.2803139
34782,59966,0.35305554
89396,247589,0.6317066
108320,79073,0.3248443
84469,158731,8.4877014e-05
114663,50145,0.16334447
162,18369,0.25025433
73948,5592,0.4608602
95182,24884,0.36597413
104679,229092,0.70293224
104956,110258,0.3426345
45731,226415,0.6055199
73560,258682,0.30843484
60772,92881,0.4715072
32358,210320,0.3275081
115874,262405,0.43973872
15115,148393,0.37590384
80516,219612,0.24362141
131379,238389,0.24815404
128660,79716,0.22040626
56965,27186,0.11144853
22285,36717,0.3129554
76443,331795,0.5734732
42547,197562,0.40705335
86189,250570,0.262669
102344,124254,0.09170735
62328,308251,0.4935581
69837,171129,0.20661458
89667,294632,0.17782497
123201,204912,0.29835746
109446,164165,0.06275737
13600,204165,0.42370754
61745,133513,0.41923028
108279,157237,0.017042011
11112,320420,0.010608256
71069,18608,0.18877432
110320,219934,0.17103538
57600,185296,0.47501257
53341,256831,0.17081904
112073,142704,0.27454734
40974,109057,0.2954942
4700,40382,0.0002861321
122621,21656,0.44918734
138371,233263,0.14597908
13134,156222,0.27359316
49803,300961,0.28743887
94313,77292,0.419715
8150,208229,0.21996254
115319,57966,0.045320064
62894,188906,0.1303148
128261,101672,0.5417027
81460,138683,0.4024828
113806,17914,0.23041987
72459,83825,0.38815355
83634,229009,0.41773337
109804,111766,0.3709218
106019,104177,0.21882409
54795,258114,0.33398974
63494,192731,0.20106366
99063,10914,0.2723868
25653,182313,0.02411607
59781,25669,0.26273334
42998,153440,0.29276633
118614,266987,0.2862876
24545,85758,0.36763662
89796,327639,0.54610115
2922,293230,0.23325166
127850,267047,0.20899889
75573,184433,0.07911706
116424,284605,0.24371475
39614,107073,0.49890473
29643,93813,0.12431589
56691,63038,0.3578893
51133,222760,0.31755155
34020,261092,0.32348567
2957,128534,0.036998868
48530,153827,0.20464861
57114,219822,0.39830372
68936,212958,0.32507288
43709,281386,0.21117857
36569,104715,0.080284834
106275,268587,0.13171017
40279,101569,0.290703
67250,256080,0.28581065
108589,34257,0.23800004
46691,104570,0.3004775
78578,108079,0.2588093
33326,33171,0.26945776
103209,145076,0.55658096
22297,272871,0.21127671
76288,180047,0.23298505
57568,205090,0.0029880404
13443,175066,0.5162457
3314,319145,0.3369481
25599,286205,0.48624718
76084,27175,0.76855063
69031,61444,0.24840933
65581,285691,0.0016529262
90204,177898,0.18286961
94465,290271,0.2499614
84271,113748,0.29323074
96728,200867,0.503223
125992,196319,0.34814054
89678,141167,0.2696544
16499,187033,0.20982358
107596,272394,0.34038377
16589,41635,0.20443371
62152,323020,0.05132869
94261,64132,0.008453369
86639,253616,0.61315376
126620,286248,0.49184933
79958,101077,0.26669642
26712,7701,0.18641317
120758,141059,0.24923152
132229,220884,0.11756095
94751,52173,0.12347907
97590,12329,0.3545571
12495,134645,0.41022977
130706,20518,0.45666736
20772,312278,0.050405502
121275,65940,0.31089002
111537,9808,0.14380097
71558,79713,0.10425618
73620,271128,0.13106367
114353,129151,0.29991877
44857,27500,0.35271734
95300,70800,0.19565585
45966,138676,0.14474517
40871,168012,0.2205356
133324,274005,0.28665465
44020,69872,0.17616382
139492,221404,0.19595128
112311,5904,0.5968137
23751,293265,0.3254676
109534,160607,0.19453815
29324,176569,0.012651622
16687,265067,0.08905953
96338,154171,0.259049
68795,121812,0.38615382
131978,238575,0.42144507
91482,146289,0.11627719
93726,21579,0.27132288
15390,218475,0.072057664
93045,165909,0.3774234
133509,14454,0.12350598
46501,164013,0.42901078
5159,90300,0.2714614
96554,178966,0.14377728
42087,224216,0.22039163
52933,133721,0.18876699
77465,207461,0.40877622
136025,59402,0.41204703
97416,190373,0.39972106
118112,64114,0.3927751
128672,318102,0.35382354
31730,38122,0.33684325
120539,310142,0.21758679
43535,231247,0.07665327
64863,330445,0.501662
53889,251603,0.27551228
134200,302078,0.24163336
64949,196372,0.14024612
82892,192487,0.09706369
93129,299463,0.24651513
82910,81491,0.18593591
120825,308108,0.29587442
134909,233423,0.13723904
119368,278047,0.28032106
95512,46550,0.077714026
78497,15725,0.49209163
83465,101699,0.17499807
11522,174561,0.05697745
90770,293424,0.27880615
60949,295225,0.13141662
15716,265281,0.5088303
76384,140643,0.29189414
140809,280985,0.47374856
22160,87089,0.46360666
9545,42997,0.4153465
121696,305599,0.4227028
6422,9254,0.24241585
7861,257519,0.53727144
96926,29698,0.19666657
136159,272802,0.25433886
68308,27826,0.22950107
137359,103438,0.19359317
44923,275510,0.5155975
67545,296497,0.29555863
65855,54110,0.0029123724
39442,84695,0.50958455
41366,160051,0.3354126
94586,86111,0.190119
50408,319685,0.6056558
78618,164735,0.20963126
45188,46629,0.23968124
24437,110598,0.10344711
25016,143087,0.2220901
48625,259058,0.41920954
134971,119576,0.16215971
124778,121692,0.4532203
72987,272525,0.3749268
98259,287555,0.4858731
116747,34360,0.3081783
38,159220,0.29035032
35223,208194,0.4376004
122869,134696,0.24644545
7812,15073,0.46070826
108069,222667,0.20826966
86447,287603,0.06746754
43723,243986,0.035764456
57125,41224,0.5402681
101392,326772,0.15859374
70683,158899,0.35072303
66697,31493,0.34322244
36099,81284,0.44256228
140723,50207,0.15324163
77795,261161,0.28018546
32848,6845,0.04448542
69327,129701,0.2899871
34241,326187,0.18058553
135423,4129,0.33634025
71220,206016,0.111720294
54116,153351,0.38005114
10136,134849,0.5066764
89410,35664,0.18633354
48504,124556,0.054282308
48366,7365,0.09843138
118153,214544,0.12787884
87127,77052,0.2479443
63894,138235,0.41174126
101653,284337,0.23883703
99931,291996,0.2487432
80638,178029,0.06877032
137139,32100,0.14754331
137095,250868,0.38709208
66964,186750,0.65692115
67491,33915,0.3041849
789,7344,0.23825568
62131,73701,0.06771457
74086,295741,0.082912266
68364,305374,0.4657479
126657,201234,0.40780187
125881,153576,0.29468864
101103,69213,0.15629587
63632,108720,0.3811701
6031,56071,0.09241855
118661,332134,0.22595993
88081,220468,0.36576962
120763,97213,0.35332358
114847,8246,0.30988792
110879,61715,0.27691877
52819,189724,0.42586607
34450,144805,0.27050447
23268,171793,0.035534024
11524,109498,0.2816835
55053,169324,0.28598815
83343,137433,0.31036794
35223,38807,0.13912868
83979,195826,0.13534036
4256,89667,0.55154985
23720,57626,0.17695302
25980,187003,0.16999435
15869,38683,0.16336259
41326,263991,0.30510688
5439,213877,0.23391116
13508,10822,0.41756767
47836,128802,0.30968213
115622,216210,0.19810012
31962,260632,0.15509763
12169,116737,0.08155638
133504,109384,0.09185135
23254,210840,0.48166516
57952,57676,0.19154504
139165,266517,0.1576064
107606,238044,0.50687826
100149,232485,0.34015596
115286,295365,0.33509147
58005,269540,0.33480272
80493,167205,0.51967597
55701,231810,0.245242
36904,126075,0.043190897
137359,145684,0.21204752
63374,240789,0.21070278
65460,200087,0.14270142
119322,74475,0.0950706
78276,169827,8.940697e-08
72189,183797,0.41619784
8409,89070,0.3324054
73077,199661,0.2928052
5961,129864,0.4471212
33439,49021,0.14546427
3628,229985,0.41241303
85708,99605,0.52619725
48647,103009,0.04897195
70803,105245,0.17813629
57469,73449,0.44456577
30325,322819,0.07635605
66430,110727,0.3106522
81879,318781,0.5298129
114932,92936,0.23876917
8241,299553,0.3711352
3583,257553,0.2298114
99125,184296,0.14647666
121049,241074,0.26897377
20817,199152,0.10853505
81862,321918,0.25242552
78497,283606,0.3336913
12587,104628,0.20376033
77074,265976,0.6036214
3711,1608,0.44257233
41560,224392,0.04526362
5138,240925,0.4532919
49502,294993,0.032355487
133311,251259,0.22824475
59781,4962,0.085804075
139866,193296,0.22994754
110940,274010,0.09420556
112828,290248,0.4186274
42875,46820,0.26130176
108651,223965,0.4744917
122757,68751,0.104597
68002,119359,0.35143113
102466,132424,0.19492248
46743,173482,0.3918115
29163,13936,0.44498694
13120,44771,0.40255046
8650,28540,0.40477526
8962,302728,0.50049263
138313,75871,0.3767024
110636,289988,0.15739733
71438,235264,0.3722164
119631,157522,0.107152104
128036,174091,0.15827468
20592,122377,0.28044987
60880,79401,0.4756678
140566,30650,0.6735453
128587,24948,0.25018317
122871,207060,0.22131428
94381,271737,0.1424833
96715,252674,0.45058945
136259,317304,0.13341355
35010,73803,0.23052156
117463,103363,0.25297993
86928,25852,0.2544859
69607,221701,0.19196063
3632,121256,0.29160506
135332,201891,0.25839984
44960,236071,0.55720454
20587,1147,0.25779986
63064,215490,0.14980206
73855,188585,0.28275222
126462,295709,0.5097411
