prop_id,srch_id,category
98719,305542,0.7043687
93045,165909,0.70404446
135082,94139,0.70322734
120539,310142,0.702824
38947,4887,0.70272285
43261,266168,0.7020216
99735,41762,0.7017293
16899,72903,0.7016686
99063,10914,0.7015721
133504,109384,0.7009323
74086,295741,0.70093054
36904,126075,0.7001825
101241,104129,0.69956094
62894,188906,0.6992547
8409,89070,0.69895244
83840,250996,0.6986092
128660,79716,0.69669634
63962,90995,0.69668454
70750,202428,0.6958689
114204,252840,0.6955982
118881,243270,0.6951783
75795,54102,0.6936072
83979,195826,0.69337195
31149,305484,0.69233835
24079,292208,0.69150597
63632,108720,0.6913808
123667,207756,0.6906755
20587,1147,0.69066954
139866,193296,0.6906246
48364,138027,0.68903875
15941,314006,0.68802756
56367,12159,0.68786746
110636,289988,0.68779105
95182,24884,0.68746674
41560,224392,0.6873064
76167,148081,0.68700653
77964,208573,0.68647194
140723,50207,0.68572545
114250,133735,0.68501735
78500,225844,0.68469805
16499,291953,0.6828347
69837,171129,0.68262243
71699,273839,0.68221027
94586,86111,0.68158054
103757,239404,0.6793918
83507,220436,0.6793229
78618,164735,0.67926264
96554,178966,0.67910457
55035,28990,0.67639154
107744,245454,0.6752447
86583,61089,0.672962
55053,169324,0.6721072
134845,186031,0.67055905
46569,183109,0.6705376
24440,223103,0.6695099
139133,169608,0.66812146
36099,81284,0.66710794
10805,97785,0.66681814
103935,134744,0.6667471
44045,61623,0.66539633
44375,218606,0.66516566
108069,222667,0.6646843
137359,103438,0.66431653
32848,6845,0.6640576
42547,197562,0.6635098
38835,44927,0.6628999
121053,261410,0.66077036
78360,72403,0.66068554
86858,316244,0.6602158
98259,256060,0.6601182
76398,205597,0.6600236
105031,96566,0.6599342
73948,5592,0.659736
48504,124556,0.6597096
106275,268587,0.6594414
40491,31476,0.65853053
125378,31476,0.6584291
89300,301520,0.658302
118188,328713,0.65707445
41573,191309,0.656022
135423,4129,0.6556813
102234,9947,0.65523225
21198,227812,0.6550125
94751,52173,0.6540051
71220,206016,0.65151966
60333,278227,0.65081114
18420,34642,0.65057826
60962,274801,0.6504983
19210,59711,0.64975613
65581,285691,0.6497112
78725,15103,0.64963824
69327,129701,0.64908135
109576,144501,0.6490416
113806,17914,0.6486393
138040,267111,0.648415
48530,153827,0.64821583
47047,71720,0.6478481
93129,299463,0.6470155
71039,319792,0.646988
105062,31739,0.6461857
22476,90541,0.6458752
122757,68751,0.645651
69923,67920,0.64541996
112828,290248,0.6453927
57802,284646,0.6446191
85576,251615,0.6435612
59204,267029,0.6432551
3704,12606,0.64308256
110320,219934,0.64270127
89808,95830,0.64259297
39131,247541,0.6423625
140687,300028,0.64229965
128154,136320,0.64199406
41366,160051,0.6398108
111416,83964,0.6397606
139044,28758,0.6392828
104364,70320,0.63881373
64513,94278,0.6368069
51371,311808,0.6355313
20772,312278,0.6353948
34020,261092,0.634398
3632,121256,0.6343144
85708,99605,0.6335572
60772,92881,0.6330422
37798,128613,0.63291913
88634,99948,0.63171816
78621,57262,0.63106215
43263,328613,0.6305454
77247,142001,0.63039327
132998,208745,0.6298832
134833,274419,0.6296831
43723,243986,0.6293546
116176,8941,0.6277965
55925,63334,0.6255494
101252,223536,0.6252631
63494,192731,0.6252114
5380,305075,0.624793
128682,314652,0.6243602
57469,73449,0.6240022
100547,155228,0.6239212
9434,79513,0.6237975
11473,298767,0.6237312
39764,266876,0.6234246
66608,139983,0.62340015
3314,319145,0.62198293
91482,146289,0.6219191
99889,291285,0.62182915
123948,259508,0.62044114
80046,152528,0.6200346
72987,272525,0.6193936
45188,46629,0.6174772
24092,214390,0.61738276
38,159220,0.6169607
102466,132424,0.6169587
5847,327244,0.61600006
24437,110598,0.61534995
88081,220468,0.6148028
63934,310645,0.6140327
89410,35664,0.6128427
82078,211380,0.61273265
47836,128802,0.6110757
89678,141167,0.61098063
101096,107,0.6103716
107596,272394,0.61035246
41368,89860,0.6098436
51760,63498,0.6096907
63443,12056,0.60913014
114932,92936,0.6084073
65671,165779,0.60819024
137289,190049,0.6081488
36569,104715,0.6074131
80800,156405,0.6069683
2916,330968,0.6068877
114825,48424,0.6066807
162,18369,0.6062265
50016,88470,0.6061731
40184,324662,0.60609543
131978,238575,0.6058067
35936,224931,0.605743
42087,224216,0.6053158
139492,221404,0.6049156
34009,328861,0.6047716
56562,161169,0.60475373
121049,241074,0.60428166
115622,216210,0.6038966
73077,199661,0.6034915
78578,108079,0.60283446
54116,153351,0.60260814
104956,110258,0.60258776
12587,104628,0.6019362
82910,81491,0.59975
68364,305374,0.59930545
76384,140643,0.59925145
82210,324546,0.5984897
92653,264336,0.59823626
52819,189724,0.5977472
116859,224325,0.59744155
31730,38122,0.59654105
128090,191684,0.596097
127495,268833,0.5959463
97590,12329,0.5958019
46691,104570,0.59532416
36952,189192,0.59415835
67428,92185,0.59328264
46899,310967,0.59243727
96715,252674,0.5920964
128587,24948,0.5915024
3709,178714,0.591251
78474,213080,0.59066105
20494,181866,0.59011585
71987,54428,0.5891986
105779,79937,0.588736
40441,117420,0.5887278
81963,287038,0.5886858
129488,227160,0.58856916
45966,138676,0.5877797
73855,188585,0.58731866
88377,192513,0.5870307
107235,13224,0.58694166
125611,66273,0.58647203
95519,128838,0.5864433
99931,291996,0.586371
103209,145076,0.5857695
94632,251533,0.5855103
5439,213877,0.5848527
45242,161236,0.58434117
72900,14247,0.58432996
8909,77410,0.5841652
135096,272630,0.58416414
75952,53275,0.58172745
112479,299604,0.5815316
57600,185296,0.5812859
131379,238389,0.58018404
126657,201234,0.5798792
105675,260414,0.579861
33439,49021,0.5791648
85141,298288,0.57735133
133311,251259,0.57710564
104293,327520,0.57643396
83145,141922,0.5760252
68420,316916,0.5755195
71739,310363,0.57548517
30325,322819,0.5753548
5407,171440,0.57455105
132577,104951,0.5745214
32880,243095,0.57448226
126011,85588,0.5740727
3711,1608,0.5740588
16649,222808,0.5732681
5138,240925,0.5731784
78497,283606,0.5725676
119368,278047,0.5725218
82620,241325,0.5718589
18287,105281,0.57173085
93734,283986,0.5715195
82665,122176,0.57053524
135774,65438,0.57029325
7880,304604,0.5700308
789,7344,0.56940067
11244,307370,0.5692303
133324,274005,0.5691968
122869,134696,0.56898373
81460,138683,0.5685476
35115,105692,0.5678193
118661,332134,0.56766117
84413,34499,0.56745
110565,205065,0.5669645
98784,319182,0.56558084
20015,302193,0.5652928
48407,84436,0.5652168
116077,68214,0.5639151
93726,21579,0.5635954
137139,32100,0.5629585
46501,164013,0.561961
54247,154528,0.56192005
94897,239738,0.5618198
3583,257553,0.56169134
12518,243994,0.56136245
73851,31852,0.5613381
109160,166547,0.56126565
81780,30793,0.5599883
10107,321685,0.5599519
36822,71293,0.5597752
104259,32740,0.5596614
96513,77667,0.55965084
62152,323020,0.5592241
25980,187003,0.559223
4988,127590,0.5587079
33553,12754,0.55847305
76443,331795,0.55564
114663,50145,0.5545088
94465,290271,0.55420226
103353,81935,0.5534611
2800,47666,0.5530427
59781,4962,0.5529241
109446,164165,0.5528594
68002,119359,0.55264807
68420,6980,0.5526458
134154,100052,0.55249053
28444,288098,0.5524665
101111,81490,0.5523545
38419,76948,0.5516589
95215,278807,0.55073094
91102,113932,0.54931206
38758,1716,0.54894674
31962,260632,0.5484685
96338,154171,0.54842407
51,160454,0.548423
14808,169074,0.5481209
60003,56043,0.5477793
77465,207461,0.54755956
96442,109553,0.54685915
72459,83825,0.5463848
116206,256157,0.54634535
55701,231810,0.54610467
42998,153440,0.5455914
19653,151839,0.54513395
95848,293914,0.5444783
16589,41635,0.54407936
97982,295226,0.5437612
89396,247589,0.54371184
62726,197172,0.54364777
113035,176261,0.5433591
31150,94064,0.54261523
2922,293230,0.5421643
52111,89335,0.54212743
136259,317304,0.5417692
112246,26573,0.54014415
14466,253964,0.54008925
126462,295709,0.5400259
6435,244318,0.53978395
34677,122662,0.5391703
44484,241149,0.53908896
22297,272871,0.53877485
14260,167454,0.5372859
106019,104177,0.5372393
20659,145921,0.537159
39004,17074,0.53548753
140130,125680,0.5352341
68936,212958,0.53455913
140566,30650,0.53455603
133451,320101,0.5336084
78739,302786,0.53286105
31573,37472,0.5327665
49803,300961,0.5316178
53341,256831,0.5313877
70683,158899,0.5306946
140761,308309,0.53020257
119306,250197,0.5296092
49579,118211,0.52952296
51133,222760,0.5291509
21084,252060,0.52826726
111368,226185,0.52826154
9665,177226,0.52772355
93741,74673,0.5274196
10136,134849,0.527155
57114,219822,0.52558243
18569,240735,0.52497864
112817,97227,0.5248443
51178,160034,0.5244056
124778,121692,0.5242561
99430,250510,0.52417165
87788,53791,0.52387375
120872,231020,0.52255434
71069,18608,0.5217294
69558,165299,0.52172345
71658,698,0.521183
56163,281851,0.52052176
22308,275902,0.52044153
122871,207060,0.52004355
84469,158731,0.51955867
1294,315048,0.51922554
68317,318361,0.51912814
111537,9808,0.5191162
97416,190373,0.5185563
29633,24742,0.517127
107606,238044,0.5170787
94313,77292,0.51680404
63105,25004,0.5164582
127808,22049,0.51601905
79209,152587,0.5158284
80045,322083,0.51573
11331,53074,0.51530445
139917,29998,0.5147881
110202,241445,0.5141406
3065,150552,0.51331806
59374,152073,0.5125656
29626,30755,0.512519
109346,77434,0.5113274
96926,29698,0.5112111
59098,24574,0.51029915
115970,108948,0.51023936
76302,158696,0.51009953
101392,326772,0.50995666
94554,223759,0.5092886
80009,209987,0.50924104
61594,280860,0.50861186
108570,191195,0.5082832
112345,74008,0.50767016
119049,199972,0.5066517
127959,57173,0.5057231
122427,187983,0.5056569
93819,238119,0.5056338
99125,184296,0.50512075
8650,28540,0.5043769
138259,65179,0.503908
20633,231500,0.5034624
102345,223405,0.50279176
47912,281482,0.50250345
133848,176833,0.5019385
37818,164570,0.5017628
5739,163391,0.5014965
98488,121260,0.5014328
114847,8246,0.50110686
20592,122377,0.5010111
30304,257258,0.50069326
23254,210840,0.5004895
22300,123628,0.49883988
126893,271018,0.4984931
63894,138235,0.4980566
108651,223965,0.49796376
95300,70800,0.49662757
130349,209264,0.49546653
103862,100739,0.49533972
69607,221701,0.49527767
117463,103363,0.49501088
32358,210320,0.4947545
29643,93813,0.4943314
34241,326187,0.49375936
139165,266517,0.49330592
25764,205712,0.49283397
68795,121812,0.4926697
47595,117266,0.49237266
102344,124254,0.49232537
38537,177210,0.4921631
59780,314181,0.4911683
110879,61715,0.49082077
21731,220849,0.49076495
107126,284323,0.4905994
21281,59301,0.49051356
137095,250868,0.4903929
13134,156222,0.48969325
21198,26378,0.4896454
118928,230132,0.4890804
98470,100194,0.48897913
60725,265809,0.4885956
9987,87024,0.48846975
35502,311910,0.4880883
60170,294238,0.48761237
123596,226054,0.48726472
62404,36208,0.48679793
42875,46820,0.48557273
13600,204165,0.48556143
34942,265853,0.4855141
60207,252592,0.48535663
138628,239089,0.48505124
105804,302325,0.48488465
32740,2631,0.48485088
42225,76582,0.484819
138282,327305,0.4847296
35479,300879,0.48409945
139893,331478,0.48379686
94837,136165,0.48350295
80516,219612,0.4833093
69092,191986,0.4832734
115874,262405,0.48198763
35386,88608,0.4814715
72189,183797,0.4807104
71558,79713,0.48039183
56691,63038,0.4797795
74211,53467,0.47946092
22434,137569,0.4786182
40600,220632,0.4785301
73134,176402,0.4785188
44923,275510,0.47848403
95763,149428,0.47826508
138371,233263,0.4775642
106018,262988,0.4772234
39152,138194,0.47707108
118822,163788,0.4767771
137083,272590,0.47610435
128261,101672,0.47536626
70684,202649,0.47500664
98259,287555,0.4746623
4867,93353,0.4738549
72262,4528,0.47376916
107973,226462,0.47353098
81571,74591,0.47327083
118614,266987,0.47258604
63852,4047,0.47152674
86928,25852,0.47135147
40978,104204,0.47083756
73307,224603,0.4707765
88613,190420,0.4707386
16499,187033,0.47066835
78276,169827,0.46986023
34450,144805,0.4696413
59809,212489,0.4694736
90238,201141,0.46937847
27142,84979,0.46755165
41278,98844,0.46734875
124635,280098,0.46730995
10841,100020,0.46711072
41279,92766,0.4656959
130154,103860,0.46562165
4256,89667,0.46553463
15281,72093,0.465208
11519,311845,0.46513397
65602,43557,0.4650662
41066,74816,0.46455932
26357,45086,0.46452615
75573,184433,0.46439785
109958,45086,0.4636868
47556,85976,0.46364272
52279,11289,0.463101
78400,24411,0.46287572
6031,56071,0.46255353
6254,316480,0.46228272
100892,95937,0.46205446
4398,8723,0.4618256
57952,57676,0.46169767
29324,176569,0.461671
17159,168387,0.46116906
26712,7701,0.46080273
109804,111766,0.460757
84271,113748,0.46052644
134288,92032,0.46014556
121696,305599,0.4599761
126798,249603,0.45982704
123948,161299,0.45973873
108827,199291,0.4597089
134200,302078,0.45938444
55945,307378,0.45906737
28078,209284,0.458893
62131,73701,0.4588251
13580,186790,0.45788512
123835,93142,0.4567142
125898,177762,0.4566736
108589,34257,0.45665509
138962,172226,0.4555818
19748,110830,0.45525777
40871,168012,0.45437375
76288,180047,0.45355162
79958,101077,0.4534326
91464,304132,0.453407
139428,24656,0.45234615
42000,136701,0.45210287
9545,42997,0.4518728
53246,212737,0.45182955
133425,83283,0.45030174
121115,126975,0.4494609
40974,109057,0.44918677
76830,18408,0.44916528
80605,173717,0.44901934
115123,118195,0.4486733
90015,134428,0.447886
127924,315710,0.44693387
67617,36604,0.44685674
41740,278665,0.44682673
35010,73803,0.44546536
2194,201899,0.4452192
61011,24862,0.4441508
132592,325503,0.44413516
120968,318214,0.4436116
137991,251076,0.44315353
95628,303643,0.44309723
52234,16436,0.44203064
81879,318781,0.4414915
13120,44771,0.4414495
83465,101699,0.44061342
52829,152080,0.44052392
83343,137433,0.43967137
42171,39360,0.438591
97878,176623,0.4382717
12345,101363,0.43784958
2771,120254,0.435959
19585,164823,0.43534133
25168,61696,0.4337776
21386,189489,0.4318584
117218,179100,0.43135548
12325,181417,0.43107134
89202,22428,0.43058902
77795,261161,0.4304231
121275,65940,0.4303587
76587,289239,0.43035442
68184,111977,0.42994002
22285,36717,0.42813185
56965,27186,0.4281317
70803,105245,0.42800155
100149,232485,0.4267225
94381,271737,0.4264064
77995,8701,0.42578053
15390,218475,0.42481226
78497,15725,0.42398632
8139,56918,0.42334285
132229,220884,0.42314997
89672,22746,0.4227566
23751,293265,0.42267272
129565,220560,0.4226161
21398,195719,0.421874
39526,81660,0.4218114
80493,167205,0.42152745
108279,157237,0.421315
89688,71353,0.4205127
101621,93573,0.4202062
59657,190370,0.41918358
42202,163598,0.41879308
58005,269540,0.4187812
85116,174409,0.4180081
65460,200087,0.41738364
22013,98741,0.41681564
15869,38683,0.41673115
24545,85758,0.41637582
118722,306546,0.4152375
78685,212593,0.41515112
128672,318102,0.4145336
112502,278254,0.41328567
39789,73861,0.41278705
96916,184674,0.41251135
136025,59402,0.41217768
19233,145390,0.4119244
73476,266397,0.41106924
85204,170683,0.41089463
40199,120780,0.41062757
18716,184485,0.4106269
70221,197305,0.40905115
4570,298765,0.40744063
98577,316231,0.4058913
114353,129151,0.40547872
8962,302728,0.4042839
15716,265281,0.40413573
86189,250570,0.402991
8898,226219,0.40282178
67545,296497,0.40263584
80400,44532,0.40244374
41278,41106,0.40169275
64863,330445,0.40147611
96728,200867,0.40140522
60240,293791,0.40100905
55300,150338,0.4009716
135332,201891,0.4007471
44060,152904,0.3991032
126620,286248,0.39897352
3628,229985,0.3975847
133042,99875,0.3975074
7997,115385,0.39516452
33326,33171,0.39489323
59276,42028,0.39438072
106672,149487,0.39365676
8791,6784,0.39302215
46743,173482,0.39300638
39614,107073,0.39233434
9214,90242,0.39211875
25779,63602,0.39170992
134971,119576,0.3915083
112311,5904,0.39101875
63848,113448,0.39045057
7861,257519,0.39027098
122621,21656,0.3900039
27867,285518,0.38868517
37171,195,0.38824666
73320,318680,0.387449
29163,13936,0.3872547
54795,258114,0.38631213
66697,31493,0.38582882
98769,65252,0.3835443
35158,71015,0.38340175
26143,112024,0.38296232
88644,15600,0.3792526
8241,299553,0.37837377
83634,229009,0.37827417
138313,75871,0.3775114
15115,148393,0.37539846
69370,218179,0.37526628
114648,122577,0.37386757
48647,103009,0.37313855
120825,308108,0.37270358
50408,319685,0.3715919
13293,216016,0.36958018
140484,264755,0.3694823
66528,58860,0.36898687
68308,27826,0.36859047
44857,27500,0.36738512
4829,175882,0.36716595
12231,119635,0.36699155
93378,285623,0.36667457
39470,179288,0.36606956
103872,102626,0.36567825
110940,274010,0.36536068
123201,204912,0.36352944
106919,122728,0.36341536
92799,268092,0.362284
117971,64127,0.3619322
25599,286205,0.36169854
35223,208194,0.3616346
4780,53372,0.36114872
91330,233403,0.35818082
114420,263951,0.35768178
44960,236071,0.3574665
24157,50331,0.35730416
45851,286478,0.35730016
1833,53533,0.35661703
58733,292674,0.35645038
90204,177898,0.35643324
8150,208229,0.3560721
34782,59966,0.35598528
126818,326249,0.355781
55669,37504,0.35554305
116424,284605,0.35544768
101594,209511,0.35467228
73871,225037,0.35467213
13443,175066,0.35444605
132122,5269,0.35378754
49295,248553,0.3521065
121588,107150,0.35109332
89796,327639,0.34973824
140809,280985,0.3494132
47877,83740,0.3493933
6422,9254,0.34936202
57568,205090,0.34835938
57125,92032,0.34828433
101164,203849,0.34777534
96565,50974,0.34719455
34031,209932,0.34718668
98719,258553,0.345501
40479,301064,0.34481636
81862,321918,0.34463704
127850,267047,0.3432295
131718,309760,0.34250697
39442,84695,0.34230796
56796,21524,0.34213236
60949,295225,0.34185153
65623,51869,0.34107497
118112,64114,0.34095103
24978,316111,0.34053552
131697,48743,0.33940035
67084,269346,0.3390717
90472,155673,0.33865705
15808,190906,0.33749053
7812,15073,0.3372666
61720,83468,0.33710942
39561,329278,0.335495
70591,87611,0.3350201
28908,18818,0.334704
57268,246136,0.33440986
63916,100201,0.33418915
120695,19066,0.3337461
42226,96243,0.33323118
22160,87089,0.33236095
128724,201589,0.3310486
118188,241937,0.32605833
130706,20518,0.32539064
90017,226986,0.3241581
118153,214544,0.3224489
114557,141297,0.32230282
131892,181818,0.32031974
50284,132661,0.3190789
20406,247564,0.31851366
98730,44291,0.31804729
73361,41181,0.31800726
15650,189256,0.31713647
80869,278851,0.31706992
43709,281386,0.31655857
28333,1272,0.31652987
94261,64132,0.31631166
73560,258682,0.31388405
74461,219683,0.31047776
40974,156649,0.30949238
100874,159314,0.30416393
116747,34360,0.30360433
43222,306304,0.30308557
36010,302065,0.30037966
57125,41224,0.2996446
35193,97201,0.29656848
69649,69207,0.29611027
59645,69870,0.29587594
7349,64637,0.29476228
11147,131473,0.29389834
52933,133721,0.29346952
62740,324843,0.29049203
69638,292040,0.2881139
115286,295365,0.28791422
67250,256080,0.2869741
48625,259058,0.28499752
130658,310541,0.27802253
86447,287603,0.27741984
32798,130789,0.27675968
29856,159060,0.2763129
19157,18579,0.2757174
38161,181111,0.27555704
45705,164329,0.27476218
74048,136624,0.2722384
135247,233544,0.2691717
45731,54235,0.26844874
95512,46550,0.2657594
16687,265067,0.26204255
11112,320420,0.25775328
20692,9638,0.25596708
12015,157198,0.25438473
39292,72007,0.25320584
61553,89944,0.25009438
50016,160791,0.24803331
1162,7859,0.24490395
41326,263991,0.24400957
120220,21068,0.24377643
85333,174615,0.24299252
90730,99656,0.23669705
12641,299209,0.23220593
41088,166598,0.23167467
31286,234892,0.23046272
64949,196372,0.2296046
125792,196776,0.227347
79490,84911,0.22497776
57978,316722,0.2213605
140264,327949,0.21991022
87788,181070,0.21399571
45731,226415,0.20016068
33201,258211,0.19745298
46666,12800,0.19652437
132469,93571,0.19579546
104634,20427,0.18766521
54071,105526,0.18013047
104679,229092,0.17611875
136159,272802,0.17137928
53889,251603,0.16455239
40279,101569,0.1574835
43555,84479,0.12612246
59781,25669,0.122021765
1833,94466,0.104925014
113035,127645,0.09894159
27645,101346,0.07325194
66430,110727,0.06953656
82892,192487,0.06540753
109534,160607,0.055097252
121675,82788,0.047199614
62284,75258,0.0072499034
2957,128534,7.122755e-05
